# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_canonical_start_codon	variants_effect_non_coding_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2E11396g	DEHA2E11396g	CAG88043	protein_coding	36	0	25	295	0	16	153	36	0	9	0	0	53	0	0	0	0	0	0	0	0	0	8	142
DEHA2E11418g	DEHA2E11418g	CAG88044	protein_coding	31	0	11	329	0	4	175	31	0	7	0	0	37	0	0	0	0	0	0	0	0	0	5	154
DEHA2E11440g	DEHA2E11440g	CAG88045	protein_coding	1	0	8	324	0	0	174	1	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	150
DEHA2E11462g	DEHA2E11462g	CAG88046	protein_coding	12	0	7	352	0	4	162	12	0	3	0	0	16	0	0	0	0	0	0	0	0	0	3	190
DEHA2E11484g	DEHA2E11484g	CAG88047	protein_coding	6	0	9	374	0	0	207	6	0	9	0	0	14	0	0	0	0	1	0	0	1	0	0	167
DEHA2E11506g	DEHA2E11506g	CAG88048	protein_coding	54	0	23	363	0	19	151	54	0	4	0	0	69	0	0	0	0	0	0	0	0	0	8	212
DEHA2E11528g	DEHA2E11528g	CAG88049	protein_coding	40	0	83	351	0	47	188	40	0	36	0	0	112	0	0	0	0	0	0	0	0	0	11	163
DEHA2E11550g	DEHA2E11550g	CAG88050	protein_coding	41	0	56	396	0	25	182	41	0	31	0	0	79	0	0	0	0	0	0	0	0	0	18	214
DEHA2E11572g	DEHA2E11572g	CAG88051	protein_coding	54	0	72	334	0	30	148	54	0	42	0	0	99	0	0	0	0	0	0	0	0	0	27	186
DEHA2E11594g	DEHA2E11594g	CAG88052	protein_coding	27	0	15	335	0	11	202	27	0	4	0	0	37	0	0	0	0	0	0	0	0	0	5	133
DEHA2E11616g	DEHA2E11616g	CAG88053	protein_coding	28	0	16	313	0	9	182	28	0	7	0	0	38	0	0	0	0	0	0	0	0	0	5	131
DEHA2E11638r	DEHA2E11638r	DEHA2E11638r	protein_coding	0	1	0	304	0	0	150	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	154
DEHA2E11660g	DEHA2E11660g	CAG88054	protein_coding	17	0	20	307	0	3	158	17	0	17	0	0	28	0	0	0	0	0	0	0	0	0	9	149
DEHA2E11682g	DEHA2E11682g	CAG88055	protein_coding	4	0	2	313	0	1	147	4	0	1	0	0	5	0	0	0	0	0	0	0	0	0	1	166
DEHA2E11704g	DEHA2E11704g	CAG88056	protein_coding	39	0	36	291	0	28	140	39	0	8	0	0	62	0	0	0	0	0	0	0	0	0	13	151
DEHA2E11726g	DEHA2E11726g	CAG88057	protein_coding	26	0	36	261	0	28	135	26	0	8	0	0	53	0	0	0	0	0	0	0	0	0	9	126
DEHA2E11748g	DEHA2E11748g	CAG88058	protein_coding	22	0	26	314	0	23	160	22	0	3	0	0	44	0	0	0	0	0	0	0	0	0	4	154
DEHA2E11770g	DEHA2E11770g	CAG88059	protein_coding	13	0	11	312	0	0	158	13	0	11	0	0	21	0	0	0	0	0	0	0	0	0	3	154
DEHA2E11792g	DEHA2E11792g	CAG88060	protein_coding	21	0	10	325	0	8	152	21	0	2	0	0	25	0	0	0	0	0	0	0	0	0	6	173
DEHA2E11814g	DEHA2E11814g	CAG88061	protein_coding	25	0	14	301	0	2	176	25	0	12	0	0	35	0	0	0	0	0	0	0	0	0	3	125
DEHA2E11836g	DEHA2E11836g	CAG88062	protein_coding	31	0	47	294	0	9	152	31	0	38	0	0	60	0	0	0	0	0	0	0	0	0	18	142
DEHA2E11858g	DEHA2E11858g	CAG88063	protein_coding	36	0	34	328	0	9	160	36	0	25	0	0	55	0	0	0	0	0	0	0	0	0	15	168
DEHA2E11880g	DEHA2E11880g	CAG88064	protein_coding	16	0	32	350	0	27	163	16	0	5	0	0	46	0	0	0	0	0	0	0	0	0	2	187
DEHA2E11902g	DEHA2E11902g	CAR65806	protein_coding	4	0	1	368	0	1	213	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	155
DEHA2E11924g	DEHA2E11924g	CAG88065	protein_coding	29	0	52	318	0	39	138	29	0	13	0	0	65	0	0	0	0	0	0	0	0	0	16	180
DEHA2E11946g	DEHA2E11946g	CAG88066	protein_coding	5	0	9	342	0	7	167	3	0	3	0	0	10	0	0	0	0	2	0	0	2	1	1	175
DEHA2E11968g	DEHA2E11968g	CAG88067	protein_coding	15	0	25	335	0	17	187	15	0	8	0	0	36	0	0	0	0	0	0	0	0	0	4	148
DEHA2E11990g	DEHA2E11990g	CAG88068	protein_coding	22	0	16	317	0	2	112	22	0	14	0	0	28	0	0	0	0	0	0	0	0	0	10	205
DEHA2E12012g	DEHA2E12012g	CAG88069	protein_coding	3	0	2	315	0	0	103	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	212
DEHA2E12034g	DEHA2E12034g	CAR65807	protein_coding	3	0	0	311	0	0	135	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	176
DEHA2E12056g	DEHA2E12056g	CAG88070	protein_coding	14	0	9	306	0	2	136	14	0	7	0	0	19	0	0	0	0	0	0	0	0	0	4	170
DEHA2E12078g	DEHA2E12078g	CAG88071	protein_coding	22	0	27	321	0	21	154	22	0	6	0	0	44	0	0	0	0	0	0	0	0	0	5	167
DEHA2E12100r	DEHA2E12100r	DEHA2E12100r	protein_coding	0	0	0	279	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110
DEHA2E12122g	DEHA2E12122g	CAG88072	protein_coding	17	0	21	254	0	9	151	17	0	12	0	0	28	0	0	0	0	0	0	0	0	0	10	103
DEHA2E12144g	DEHA2E12144g	CAG88073	protein_coding	19	0	23	269	0	4	133	19	0	19	0	0	38	0	0	0	0	0	0	0	0	0	4	136
DEHA2E12166g	DEHA2E12166g	CAG88074	protein_coding	12	0	25	269	0	8	113	12	0	17	0	0	32	0	0	0	0	0	0	0	0	0	5	156
DEHA2E12188g	DEHA2E12188g	CAG88075	protein_coding	4	0	10	280	0	3	118	4	0	7	0	0	13	0	0	0	0	0	0	0	0	0	1	162
DEHA2E12210g	DEHA2E12210g	CAG88076	protein_coding	13	0	20	270	0	4	106	13	0	16	0	0	32	0	0	0	0	0	0	0	0	0	1	164
DEHA2E12232g	DEHA2E12232g	CAG88077	protein_coding	21	0	17	275	0	0	122	21	0	17	0	0	30	0	0	0	0	0	0	0	0	0	8	153
DEHA2E12254g	DEHA2E12254g	CAG88078	protein_coding	14	0	22	250	0	6	140	14	0	16	0	0	34	0	0	0	0	0	0	0	0	0	2	110
DEHA2E12276g	DEHA2E12276g	CAG88079	protein_coding	11	0	7	276	0	3	100	11	0	4	0	0	15	0	0	0	0	0	0	0	0	0	3	176
DEHA2E12298g	DEHA2E12298g	CAG88080	protein_coding	94	0	88	346	0	69	126	94	0	19	0	0	150	0	0	0	0	0	0	0	0	0	31	220
DEHA2E12320g	DEHA2E12320g	CAG88081	protein_coding	1	0	10	402	0	10	181	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	221
DEHA2E12342g	DEHA2E12342g	CAG88082	protein_coding	3	0	13	391	0	8	215	3	0	5	0	0	11	0	0	0	0	0	0	0	0	0	5	176
DEHA2E12364g	DEHA2E12364g	CAG88083	protein_coding	7	0	4	391	0	1	198	7	0	3	0	0	6	0	0	0	0	0	0	0	0	0	5	193
DEHA2E12386g	DEHA2E12386g	CAR65808	protein_coding	33	0	48	334	0	14	136	33	0	34	0	0	57	0	0	0	0	0	0	0	0	0	24	198
DEHA2E12408g	DEHA2E12408g	CAG88085	protein_coding	10	0	18	345	0	14	222	10	0	4	0	0	27	0	0	0	0	0	0	0	0	0	1	123
DEHA2E12430g	DEHA2E12430g	CAR65809	protein_coding	34	0	37	353	0	28	202	34	0	9	0	0	63	0	0	0	0	0	0	0	0	0	8	151
DEHA2E12452g	DEHA2E12452g	CAG88087	protein_coding	32	0	82	297	0	27	177	32	0	55	0	0	104	0	0	0	0	0	0	0	0	0	10	120
DEHA2E12474g	DEHA2E12474g	CAG88088	protein_coding	8	0	21	343	0	2	189	8	0	19	0	0	24	0	0	0	0	0	0	0	0	0	5	154
DEHA2E12496g	DEHA2E12496g	CAR65810	protein_coding	41	0	49	332	0	17	166	41	0	32	0	0	74	0	0	0	0	0	0	0	0	0	16	166
DEHA2E12518g	DEHA2E12518g	CAR65811	protein_coding	31	0	58	349	0	21	177	31	0	37	0	0	81	0	0	0	0	0	0	0	0	0	8	172
DEHA2E12540g	DEHA2E12540g	CAG88092	protein_coding	18	0	13	365	0	5	185	18	0	8	0	0	23	0	0	0	0	0	0	0	0	0	8	180
DEHA2E12562r	DEHA2E12562r	DEHA2E12562r	protein_coding	1	0	0	370	0	0	187	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	183
DEHA2E12584g	DEHA2E12584g	CAG88093	protein_coding	3	0	24	362	0	10	186	3	0	14	0	0	25	0	0	0	0	0	0	0	0	0	2	176
DEHA2E12606g	DEHA2E12606g	CAG88094	protein_coding	21	0	38	328	0	20	163	21	0	18	0	0	50	0	0	0	0	0	0	0	0	0	8	165
DEHA2E12628g	DEHA2E12628g	CAG88095	protein_coding	18	0	37	285	0	12	118	18	0	25	0	0	45	0	0	0	0	0	0	0	0	0	10	167
DEHA2E12650g	DEHA2E12650g	CAR65812	protein_coding	37	0	30	331	0	23	188	37	0	7	0	0	56	0	0	0	0	0	0	0	0	0	11	143
DEHA2E12672g	DEHA2E12672g	CAG88098	protein_coding	29	0	26	314	0	19	153	29	0	7	0	0	46	0	0	0	0	0	0	0	0	0	9	161
DEHA2E12694g	DEHA2E12694g	CAG88099	protein_coding	18	0	21	276	0	6	154	18	0	15	0	0	31	0	0	0	0	0	0	0	0	0	8	122
DEHA2E12716g	DEHA2E12716g	CAR65813	protein_coding	75	0	127	276	0	34	143	75	0	93	0	0	167	0	0	0	0	0	0	0	0	0	35	133
DEHA2E12738g	DEHA2E12738g	CAG88101	protein_coding	25	0	18	291	0	2	151	25	0	16	0	0	38	0	0	0	0	0	0	0	0	0	5	140
DEHA2E12760g	DEHA2E12760g	CAG88102	protein_coding	7	0	30	274	0	8	146	7	0	22	0	3	35	0	0	0	0	0	0	0	0	0	2	125
DEHA2E12782g	DEHA2E12782g	CAG88103	protein_coding	14	0	6	292	0	0	146	14	0	6	0	0	16	0	0	0	0	0	0	0	0	0	4	146
DEHA2E12804g	DEHA2E12804g	CAG88104	protein_coding	4	0	7	294	0	7	147	4	0	0	0	0	9	0	0	0	0	0	0	0	0	0	2	147
DEHA2E12826g	DEHA2E12826g	CAG88105	protein_coding	5	0	2	296	0	0	152	5	0	2	0	0	5	0	0	0	0	0	0	0	0	0	2	144
DEHA2E12848g	DEHA2E12848g	CAG88106	protein_coding	17	0	22	311	0	16	147	17	0	6	0	0	34	0	0	0	0	0	0	0	0	0	5	164
DEHA2E12870g	DEHA2E12870g	CAR65814	protein_coding	3	0	2	303	0	2	149	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	154
DEHA2E12892g	DEHA2E12892g	CAG88107	protein_coding	11	0	10	306	0	2	159	11	0	8	0	0	16	0	0	0	0	0	0	0	0	0	5	147
DEHA2E12914g	DEHA2E12914g	CAG88108	protein_coding	24	0	22	280	0	16	143	24	0	6	0	0	36	0	0	0	0	0	0	0	0	0	10	137
DEHA2E12936g	DEHA2E12936g	CAG88109	protein_coding	11	0	15	311	0	5	153	11	0	10	0	0	24	0	0	0	0	0	0	0	0	0	2	158
DEHA2E12958g	DEHA2E12958g	CAG88110	protein_coding	58	0	29	319	0	13	154	58	0	16	0	0	75	0	0	0	0	0	0	0	0	0	12	165
DEHA2E12980g	DEHA2E12980g	CAG88111	protein_coding	25	0	40	291	0	14	157	25	0	26	0	0	46	0	0	0	0	0	0	0	0	0	19	134
DEHA2E13002g	DEHA2E13002g	CAG88112	protein_coding	17	0	32	311	0	22	156	17	0	10	0	0	41	0	0	0	0	0	0	0	0	0	8	155
DEHA2E13024g	DEHA2E13024g	CAR65815	protein_coding	20	0	35	308	0	27	153	20	0	8	0	0	44	0	0	0	0	1	0	0	1	0	10	155
DEHA2E13046g	DEHA2E13046g	CAG88114	protein_coding	13	0	32	306	0	13	152	13	0	19	0	0	38	0	0	0	0	0	0	0	0	0	7	154
DEHA2E13068g	DEHA2E13068g	CAG88115	protein_coding	7	0	17	332	0	8	167	7	0	9	0	0	21	0	0	0	0	0	0	0	1	0	3	165
DEHA2E13090g	DEHA2E13090g	CAG88116	protein_coding	25	0	20	340	0	9	176	25	0	11	0	0	37	0	0	0	0	0	0	0	0	0	8	164
DEHA2E13112g	DEHA2E13112g	CAG88117	protein_coding	69	0	41	315	0	21	155	69	0	20	0	0	84	0	0	0	0	1	0	0	1	0	25	160
DEHA2E13134r	DEHA2E13134r	DEHA2E13134r	protein_coding	0	1	0	317	0	0	144	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	173
DEHA2E13156g	DEHA2E13156g	CAG88118	protein_coding	1	0	2	316	0	2	180	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	136
DEHA2E13178g	DEHA2E13178g	CAG88119	protein_coding	21	0	30	327	0	24	172	21	0	6	0	0	43	0	0	0	0	0	0	0	0	0	8	155
DEHA2E13200g	DEHA2E13200g	CAG88120	protein_coding	9	0	17	332	0	16	175	9	0	1	0	0	24	0	0	0	0	0	0	0	0	0	2	157
DEHA2E13222g	DEHA2E13222g	CAR65816	protein_coding	6	0	2	329	0	0	164	6	0	2	0	0	6	0	0	0	0	0	0	0	0	0	2	165
DEHA2E13244g	DEHA2E13244g	CAR65817	protein_coding	45	0	86	368	0	42	134	45	0	44	0	0	107	0	0	0	0	0	0	0	0	0	24	234
DEHA2E13266g	DEHA2E13266g	CAG88122	protein_coding	93	0	65	361	0	38	153	93	0	27	0	0	120	0	0	0	0	0	0	0	0	0	38	208
DEHA2E13288g	DEHA2E13288g	CAR65818	protein_coding	66	0	71	385	0	20	149	66	0	51	0	0	109	0	0	0	0	0	0	0	0	0	28	236
DEHA2E13310g	DEHA2E13310g	CAG88124	protein_coding	15	0	22	373	0	18	203	15	0	4	0	0	26	0	0	0	0	0	0	0	0	0	11	170
DEHA2E13332g	DEHA2E13332g	CAG88125	protein_coding	15	0	14	325	0	6	169	15	0	8	0	0	22	0	0	0	0	0	0	0	0	0	7	156
DEHA2E13354g	DEHA2E13354g	CAG88126	protein_coding	8	0	9	342	0	6	172	8	0	3	0	0	13	0	0	0	0	0	0	0	0	0	4	170
DEHA2E13376g	DEHA2E13376g	CAG88127	protein_coding	28	0	18	345	0	10	170	28	0	8	0	0	38	0	0	0	0	0	0	0	0	0	8	175
DEHA2E13398g	DEHA2E13398g	CAG88128	protein_coding	60	0	70	309	0	37	154	60	0	33	0	0	108	0	0	0	0	0	0	0	0	0	22	155
DEHA2E13420g	DEHA2E13420g	CAG88129	protein_coding	1	0	5	336	0	1	158	0	0	4	0	0	5	0	0	0	0	1	0	0	1	0	0	178
DEHA2E13442g	DEHA2E13442g	CAG88130	protein_coding	21	0	20	342	0	17	179	21	0	3	0	0	36	0	0	0	0	0	0	0	0	0	5	163
DEHA2E13464g	DEHA2E13464g	CAG88131	protein_coding	27	0	18	326	0	12	168	27	0	6	0	0	38	0	0	0	0	0	0	0	0	0	7	158
DEHA2E13486g	DEHA2E13486g	CAG88132	protein_coding	0	0	0	342	0	0	154	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	165
DEHA2E13508g	DEHA2E13508g	CAR65819	protein_coding	9	0	13	309	0	10	153	9	0	3	0	0	17	0	0	0	0	0	0	0	0	0	5	156
DEHA2E13530g	DEHA2E13530g	CAR65820	protein_coding	24	0	18	344	0	13	162	24	0	5	0	0	36	0	0	0	0	0	0	0	0	0	6	182
DEHA2E13552g	DEHA2E13552g	CAR65821	protein_coding	32	0	10	352	0	10	159	32	0	0	0	0	32	0	0	0	0	0	0	0	0	0	10	193
DEHA2E13574g	DEHA2E13574g	CAR65822	protein_coding	7	0	5	340	0	2	162	7	0	3	0	0	9	0	0	0	0	0	0	0	0	0	3	178
DEHA2E13596g	DEHA2E13596g	CAG88136	protein_coding	25	0	34	341	0	11	167	25	0	23	0	0	51	0	0	0	0	0	0	0	0	0	7	174
DEHA2E13618g	DEHA2E13618g	CAG88137	protein_coding	21	0	39	344	0	12	159	21	0	27	0	0	46	0	0	0	0	0	0	0	0	0	14	185
DEHA2E13640g	DEHA2E13640g	CAG88138	protein_coding	6	0	20	342	0	2	149	6	0	18	0	0	24	0	0	0	0	0	0	0	0	0	2	193
DEHA2E13662g	DEHA2E13662g	CAG88140	protein_coding	11	0	19	343	0	16	177	11	0	3	0	6	26	0	0	0	0	0	0	0	0	0	4	160
DEHA2E13684g	DEHA2E13684g	CAG88141	protein_coding	6	0	13	336	0	7	167	6	0	6	0	0	13	0	0	0	0	0	0	0	0	0	6	169
DEHA2E13706g	DEHA2E13706g	CAR65823	protein_coding	34	0	29	359	0	15	191	34	0	14	0	0	48	0	0	0	0	0	0	0	0	0	15	168
DEHA2E13728g	DEHA2E13728g	CAG88144	protein_coding	2	0	14	349	0	9	153	2	0	5	0	0	16	0	0	0	0	0	0	0	0	0	0	196
DEHA2E13750g	DEHA2E13750g	CAG88145	protein_coding	11	0	4	347	0	1	195	11	0	3	0	0	10	0	0	0	0	0	0	0	0	0	5	152
DEHA2E13772g	DEHA2E13772g	CAR65824	protein_coding	14	0	32	351	0	10	191	14	0	22	0	0	39	0	0	0	0	0	0	0	0	0	7	160
DEHA2E13794g	DEHA2E13794g	CAG88147	protein_coding	74	0	48	320	0	12	142	74	0	36	0	0	97	0	0	0	0	0	0	0	0	0	25	178
DEHA2E13816g	DEHA2E13816g	CAG88148	protein_coding	23	0	18	346	0	11	199	23	0	7	0	0	34	0	0	0	0	0	0	0	0	0	7	147
DEHA2E13838g	DEHA2E13838g	CAG88149	protein_coding	12	0	10	325	0	7	183	12	0	3	0	0	18	0	0	0	0	0	0	0	0	0	4	142
DEHA2E13860g	DEHA2E13860g	CAG88150	protein_coding	14	0	42	329	0	33	175	14	0	9	0	0	49	0	0	0	0	1	0	0	1	0	6	154
DEHA2E13882g	DEHA2E13882g	CAG88151	protein_coding	1	0	3	304	0	2	146	1	0	1	0	8	4	0	0	0	0	0	0	0	0	0	0	150
DEHA2E13904g	DEHA2E13904g	CAG88152	protein_coding	2	0	3	295	0	2	149	2	0	1	0	0	4	0	0	0	0	0	0	0	0	0	1	146
DEHA2E13926g	DEHA2E13926g	CAG88153	protein_coding	5	0	0	310	0	0	148	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	162
DEHA2E13948g	DEHA2E13948g	CAG88154	protein_coding	21	0	38	294	0	6	147	21	0	32	0	0	52	0	0	0	0	0	0	0	0	0	7	147
DEHA2E13970g	DEHA2E13970g	CAG88155	protein_coding	21	0	33	307	0	25	156	21	0	8	0	0	50	0	0	0	0	0	0	0	0	0	4	151
DEHA2E13992g	DEHA2E13992g	CAG88156	protein_coding	2	0	2	325	0	1	154	2	0	1	0	13	3	0	0	0	0	0	0	0	0	0	1	158
DEHA2E14014g	DEHA2E14014g	CAG88157	protein_coding	26	0	34	325	0	27	157	26	0	7	0	0	51	0	0	0	0	0	0	0	0	0	9	168
DEHA2E14036g	DEHA2E14036g	CAG88158	protein_coding	10	0	8	313	0	2	156	10	0	6	0	0	16	0	0	0	0	0	0	0	0	0	2	157
DEHA2E14058g	DEHA2E14058g	CAG88159	protein_coding	15	0	15	297	0	8	144	15	0	7	0	0	23	0	0	0	0	0	0	0	0	0	7	153
DEHA2E14080g	DEHA2E14080g	CAG88160	protein_coding	54	0	54	305	0	42	153	54	0	12	0	0	94	0	0	0	0	1	0	0	1	0	13	152
DEHA2E14102g	DEHA2E14102g	CAR65825	protein_coding	10	0	3	286	0	2	149	10	0	1	0	0	10	0	0	0	0	0	1	0	0	0	2	137
DEHA2E14124g	DEHA2E14124g	CAG88161	protein_coding	5	0	6	290	0	4	143	4	0	3	0	0	7	0	0	0	0	1	0	0	1	1	3	147
DEHA2E14146g	DEHA2E14146g	CAG88162	protein_coding	11	0	13	303	0	1	153	11	0	12	0	0	21	0	0	0	0	0	0	0	0	0	3	150
DEHA2E14168g	DEHA2E14168g	CAG88163	protein_coding	31	0	37	295	0	17	159	31	0	20	0	0	49	0	0	0	0	0	0	0	0	0	19	136
DEHA2E14190g	DEHA2E14190g	CAG88164	protein_coding	44	0	81	295	0	65	153	43	0	17	0	0	101	0	0	0	0	1	0	0	1	1	22	142
DEHA2E14212g	DEHA2E14212g	CAG88165	protein_coding	15	0	8	333	0	1	165	15	0	7	0	0	21	0	0	0	0	0	0	0	0	0	2	168
DEHA2E14234g	DEHA2E14234g	CAG88168	protein_coding	35	0	11	346	0	9	166	35	0	2	0	0	37	0	0	0	0	0	0	0	0	0	9	180
DEHA2E14256g	DEHA2E14256g	CAG88169	protein_coding	5	0	3	315	0	0	144	5	0	3	0	0	5	0	0	0	0	0	1	0	0	0	2	171
DEHA2E14278g	DEHA2E14278g	CAG88170	protein_coding	3	0	0	342	0	0	180	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	162
DEHA2E14300g	DEHA2E14300g	CAG88171	protein_coding	1	0	4	345	0	3	178	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	2	167
DEHA2E14322g	DEHA2E14322g	CAG88172	protein_coding	25	0	46	318	0	29	165	25	0	17	0	0	63	0	0	0	0	0	0	0	0	0	7	153
DEHA2E14344g	DEHA2E14344g	CAG88173	protein_coding	37	0	35	311	0	9	132	37	0	26	0	0	61	0	0	0	0	0	0	0	0	0	11	179
DEHA2E14366g	DEHA2E14366g	CAG88174	protein_coding	59	0	89	350	0	22	174	59	0	67	0	0	136	0	0	0	0	0	0	0	0	0	12	176
DEHA2E14388g	DEHA2E14388g	CAG88175	protein_coding	65	0	66	306	0	47	145	65	0	19	0	0	111	0	0	0	0	0	0	0	0	0	20	161
DEHA2E14410g	DEHA2E14410g	CAG88176	protein_coding	18	0	15	322	0	5	140	18	0	10	0	9	26	0	0	0	0	0	0	0	0	0	6	173
DEHA2E14432g	DEHA2E14432g	CAG88177	protein_coding	49	0	65	299	0	30	134	49	0	35	0	0	94	0	0	0	0	0	0	0	0	0	18	165
DEHA2E14454g	DEHA2E14454g	CAG88178	protein_coding	2	0	8	288	0	7	151	2	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	137
DEHA2E14476g	DEHA2E14476g	CAG88179	protein_coding	39	0	24	272	0	17	141	39	0	7	0	0	52	0	0	0	0	0	0	0	0	0	11	131
DEHA2E14498g	DEHA2E14498g	CAG88180	protein_coding	0	1	0	280	0	0	121	0	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	142
DEHA2E14520g	DEHA2E14520g	CAG88181	protein_coding	29	0	29	280	0	25	132	28	0	5	0	0	50	0	0	0	0	1	0	0	1	0	7	148
DEHA2E14542g	DEHA2E14542g	CAG88182	protein_coding	19	0	10	285	0	5	141	19	0	5	0	0	23	0	0	0	0	0	0	0	0	0	6	144
DEHA2E14564g	DEHA2E14564g	CAG88183	protein_coding	19	0	25	271	0	12	137	19	0	13	0	0	31	0	0	0	0	0	0	0	0	0	13	134
DEHA2E14586g	DEHA2E14586g	CAR65826	protein_coding	44	0	44	300	0	35	153	44	0	9	0	0	66	0	0	0	0	0	0	0	0	0	22	147
DEHA2E14608g	DEHA2E14608g	CAG88185	protein_coding	67	0	72	284	0	52	135	67	0	20	0	0	120	0	0	0	0	0	0	0	0	0	19	149
DEHA2E14630g	DEHA2E14630g	CAR65827	protein_coding	27	0	22	302	0	16	147	27	0	6	0	0	40	0	0	0	0	0	0	0	0	0	9	155
DEHA2E14652g	DEHA2E14652g	CAR65828	protein_coding	3	0	0	301	0	0	159	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	142
DEHA2E14674g	DEHA2E14674g	CAG88188	protein_coding	53	0	57	298	0	17	152	53	0	40	0	0	97	0	0	0	0	0	0	0	0	0	13	146
DEHA2E14696g	DEHA2E14696g	CAG88189	protein_coding	24	0	22	297	0	8	144	24	0	14	0	0	38	0	0	0	0	0	0	0	0	0	8	153
DEHA2E14718g	DEHA2E14718g	CAG88190	protein_coding	25	0	13	294	0	10	154	25	0	3	0	0	32	0	0	0	0	0	0	0	0	0	6	140
DEHA2E14740g	DEHA2E14740g	CAG88191	protein_coding	27	0	15	288	0	12	155	27	0	3	0	0	35	0	0	0	0	0	0	0	0	0	7	133
DEHA2E14762g	DEHA2E14762g	CAG88192	protein_coding	10	0	12	295	0	13	149	9	0	0	0	0	20	0	0	0	0	1	0	0	1	0	1	146
DEHA2E14784g	DEHA2E14784g	CAG88193	protein_coding	13	0	23	283	0	20	143	13	0	3	0	0	27	0	0	0	0	0	0	0	0	0	9	140
DEHA2E14806g	DEHA2E14806g	CAG88194	protein_coding	10	0	13	328	0	10	153	10	0	3	0	0	19	0	0	0	0	1	0	0	1	1	3	175
DEHA2E14828g	DEHA2E14828g	CAG88195	protein_coding	7	0	7	314	0	2	171	7	0	5	0	0	11	0	0	0	0	0	0	0	0	0	3	143
DEHA2E14850g	DEHA2E14850g	CAG88196	protein_coding	31	0	37	277	0	27	137	31	0	10	0	0	60	0	0	0	0	0	0	0	0	0	8	140
DEHA2E14872g	DEHA2E14872g	CAG88197	protein_coding	22	0	20	253	0	5	97	22	0	15	0	0	36	0	0	0	0	0	0	0	0	0	6	156
DEHA2E14894g	DEHA2E14894g	CAG88198	protein_coding	19	0	31	311	0	5	139	19	0	26	0	0	45	0	0	0	0	0	0	0	0	0	5	172
DEHA2E14916g	DEHA2E14916g	CAG88199	protein_coding	18	0	14	289	0	2	164	18	0	12	0	0	28	0	0	0	0	0	0	0	0	0	4	125
DEHA2E14938g	DEHA2E14938g	CAG88200	protein_coding	13	0	25	269	0	17	96	13	0	8	0	0	33	0	0	0	0	0	0	0	0	0	5	173
DEHA2E14960g	DEHA2E14960g	CAG88201	protein_coding	44	1	44	315	0	31	122	44	0	13	0	17	65	0	0	0	0	3	0	0	1	0	21	177
DEHA2E14982g	DEHA2E14982g	CAG88202	protein_coding	19	0	30	345	0	24	165	19	0	6	0	0	43	0	0	0	0	0	0	0	0	0	5	180
DEHA2E15004g	DEHA2E15004g	CAG88203	protein_coding	11	0	13	368	0	2	195	11	0	11	0	0	22	0	0	0	0	0	0	0	0	0	2	173
DEHA2E15026g	DEHA2E15026g	CAG88204	protein_coding	25	0	42	366	0	15	186	24	0	28	0	0	63	0	0	0	0	1	0	0	1	0	3	180
DEHA2E15048g	DEHA2E15048g	CAG88205	protein_coding	42	0	56	336	0	21	153	42	0	35	0	0	74	0	0	0	0	0	0	0	0	0	24	183
DEHA2E15070g	DEHA2E15070g	CAG88206	protein_coding	22	0	32	374	0	10	174	22	0	22	0	0	46	0	0	0	0	0	0	0	0	0	8	200
DEHA2E15092g	DEHA2E15092g	CAG88207	protein_coding	18	0	20	371	0	16	185	18	0	4	0	0	31	0	0	0	0	0	0	0	0	0	7	186
DEHA2E15114g	DEHA2E15114g	CAG88208	protein_coding	14	0	7	353	0	4	175	14	0	3	0	0	19	0	0	0	0	0	0	0	0	0	2	178
