# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2E18436g	DEHA2E18436g	CAG88370	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18568g	DEHA2E18568g	CAG88379	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E18590g	DEHA2E18590g	CAG88380	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E18612g	DEHA2E18612g	CAG88381	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E18656g	DEHA2E18656g	CAG88383	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18678r	DEHA2E18678r	DEHA2E18678r	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18700g	DEHA2E18700g	CAG88384	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18722g	DEHA2E18722g	CAR65851	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18744g	DEHA2E18744g	CAG88385	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E18766g	DEHA2E18766g	CAG88386	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18788g	DEHA2E18788g	CAG88387	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18810g	DEHA2E18810g	CAG88388	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E19338g	DEHA2E19338g	CAG88419	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19360g	DEHA2E19360g	CAG88420	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19382g	DEHA2E19382g	CAG88421	protein_coding	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0
DEHA2E19404g	DEHA2E19404g	CAG88422	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19426g	DEHA2E19426g	CAG88423	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19448g	DEHA2E19448g	CAG88424	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19558g	DEHA2E19558g	CAG88429	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19580g	DEHA2E19580g	CAG88430	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E19602g	DEHA2E19602g	CAG88431	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2E19624g	DEHA2E19624g	CAG88432	protein_coding	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2E19646g	DEHA2E19646g	CAG88433	protein_coding	0	2	5	1	1	0	0	0	0	5	0	0	0	0	0	2	0
DEHA2E19668g	DEHA2E19668g	CAG88434	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2E19690g	DEHA2E19690g	CAG88435	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2E20636g	DEHA2E20636g	CAG88472	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20658g	DEHA2E20658g	CAG88473	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20680g	DEHA2E20680g	CAG88474	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20702g	DEHA2E20702g	CAG88475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20724g	DEHA2E20724g	CAG88476	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2E20746g	DEHA2E20746g	CAG88477	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20768g	DEHA2E20768g	CAG88478	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20790g	DEHA2E20790g	CAG88479	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20944g	DEHA2E20944g	CAG88486	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20966g	DEHA2E20966g	CAG88487	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E20988g	DEHA2E20988g	CAG88488	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21010g	DEHA2E21010g	CAG88490	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E21032g	DEHA2E21032g	CAG88491	protein_coding	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2E21054g	DEHA2E21054g	CAG88492	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21076g	DEHA2E21076g	CAG88493	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21098g	DEHA2E21098g	CAG88494	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E21120g	DEHA2E21120g	CAG88495	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E21142g	DEHA2E21142g	CAG88496	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21164g	DEHA2E21164g	CAG88497	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E21186g	DEHA2E21186g	CAG88498	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E21208g	DEHA2E21208g	CAG88499	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2E21230g	DEHA2E21230g	CAG88500	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E21252g	DEHA2E21252g	CAG88501	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21274g	DEHA2E21274g	CAG88502	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E22066g	DEHA2E22066g	CAG88540	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22088g	DEHA2E22088g	CAG88542	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22110g	DEHA2E22110g	CAG88543	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22132g	DEHA2E22132g	CAG88544	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E22154g	DEHA2E22154g	CAG88545	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22176g	DEHA2E22176g	CAG88546	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22198g	DEHA2E22198g	CAG88547	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22616g	DEHA2E22616g	CAG88567	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2E22638g	DEHA2E22638g	CAG88569	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22660g	DEHA2E22660g	CAG88570	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2E22682r	DEHA2E22682r	DEHA2E22682r	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E22704g	DEHA2E22704g	CAG88571	protein_coding	0	3	3	3	0	0	0	0	0	3	0	0	0	0	0	3	3
DEHA2E22726g	DEHA2E22726g	CAG88572	protein_coding	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E22748g	DEHA2E22748g	CAG88573	protein_coding	0	0	0	9	6	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E22770g	DEHA2E22770g	CAG88574	protein_coding	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22792g	DEHA2E22792g	CAG88575	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E22814g	DEHA2E22814g	CAG88576	protein_coding	0	0	1	3	3	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E22836r	DEHA2E22836r	DEHA2E22836r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22858g	DEHA2E22858g	CAG88577	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E22880g	DEHA2E22880g	CAG88578	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E24354g	DEHA2E24354g	CAG88651	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2E24376g	DEHA2E24376g	CAR65882	protein_coding	0	0	0	26	26	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E24398g	DEHA2E24398g	CAR65883	protein_coding	0	2	2	22	0	0	0	0	0	2	0	0	0	0	0	2	22
DEHA2F00110g	DEHA2F00110g	CAR66250	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F00132g	DEHA2F00132g	CAG88659	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00154g	DEHA2F00154g	CAG88660	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F00176g	DEHA2F00176g	CAG88663	protein_coding	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00198g	DEHA2F00198g	CAR66251	protein_coding	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2F00220g	DEHA2F00220g	CAG88665	protein_coding	0	0	0	22	5	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2F00242g	DEHA2F00242g	CAG88666	protein_coding	0	0	0	23	6	0	0	0	0	0	0	0	0	0	0	0	17
DEHA2F00264g	DEHA2F00264g	CAG88672	protein_coding	0	5	11	7	3	0	0	0	0	11	0	0	0	0	0	5	4
DEHA2F00286g	DEHA2F00286g	CAG88674	protein_coding	0	0	0	34	19	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2F00308g	DEHA2F00308g	CAR66252	protein_coding	0	2	1	31	11	0	0	0	0	1	0	0	0	0	0	2	20
DEHA2F00330g	DEHA2F00330g	CAG88677	protein_coding	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2F00352g	DEHA2F00352g	CAG88678	protein_coding	0	0	0	12	11	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F00374g	DEHA2F00374g	CAG88679	protein_coding	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2F00396g	DEHA2F00396g	CAG88680	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F00418g	DEHA2F00418g	CAG88681	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F00440g	DEHA2F00440g	CAG88682	protein_coding	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F00462g	DEHA2F00462g	CAG88683	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00528g	DEHA2F00528g	CAG88686	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F00550g	DEHA2F00550g	CAG88687	protein_coding	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2
DEHA2F00572g	DEHA2F00572g	CAG88688	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00660g	DEHA2F00660g	CAG88692	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F00682g	DEHA2F00682g	CAG88694	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00726g	DEHA2F00726g	CAG88695	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F00748g	DEHA2F00748g	CAG88696	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F00770g	DEHA2F00770g	CAG88697	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01056g	DEHA2F01056g	CAG88712	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F01078g	DEHA2F01078g	CAG88713	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F01100g	DEHA2F01100g	CAG88714	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F01122g	DEHA2F01122g	CAG88715	protein_coding	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0
DEHA2F01144g	DEHA2F01144g	CAG88716	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F01166g	DEHA2F01166g	CAG88717	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F01672g	DEHA2F01672g	CAG88743	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01694g	DEHA2F01694g	CAG88744	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01716g	DEHA2F01716g	CAG88745	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01738g	DEHA2F01738g	CAG88746	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01760g	DEHA2F01760g	CAG88747	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01782g	DEHA2F01782g	CAR66256	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01804g	DEHA2F01804g	CAG88749	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01826g	DEHA2F01826g	CAG88750	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01848g	DEHA2F01848g	CAG88751	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F01936g	DEHA2F01936g	CAG88755	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F01958g	DEHA2F01958g	CAG88756	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F01980g	DEHA2F01980g	CAG88757	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F02002g	DEHA2F02002g	CAG88758	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02024g	DEHA2F02024g	CAG88759	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F02046g	DEHA2F02046g	CAG88760	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F02750g	DEHA2F02750g	CAR66260	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02772g	DEHA2F02772g	CAG88796	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02794g	DEHA2F02794g	CAG88797	protein_coding	1	1	3	1	1	0	0	0	0	3	0	0	0	1	0	1	0
DEHA2F02816g	DEHA2F02816g	CAG88798	protein_coding	0	1	0	5	5	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F02838g	DEHA2F02838g	CAG88802	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F02860g	DEHA2F02860g	CAG88803	protein_coding	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02882g	DEHA2F02882g	CAG88804	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F02904g	DEHA2F02904g	CAG88805	protein_coding	1	1	7	0	0	0	0	0	0	7	0	0	0	1	0	1	0
DEHA2F02926g	DEHA2F02926g	CAG88806	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F03278g	DEHA2F03278g	CAG88821	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F03300g	DEHA2F03300g	CAG88822	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F03322g	DEHA2F03322g	CAR66263	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F03344g	DEHA2F03344g	CAG88824	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F03366g	DEHA2F03366g	CAG88825	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03388g	DEHA2F03388g	CAG88826	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03520g	DEHA2F03520g	CAG88832	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03542g	DEHA2F03542g	CAG88833	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2F03564g	DEHA2F03564g	CAG88834	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2F03586g	DEHA2F03586g	CAG88836	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2F03608g	DEHA2F03608g	CAG88837	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2F03630g	DEHA2F03630g	CAG88838	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03652g	DEHA2F03652g	CAG88839	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2F03674g	DEHA2F03674g	CAG88840	protein_coding	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03696g	DEHA2F03696g	CAG88841	protein_coding	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	15
DEHA2F03828g	DEHA2F03828g	CAG88847	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F03850g	DEHA2F03850g	CAG88848	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F03872g	DEHA2F03872g	CAG88849	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F03894g	DEHA2F03894g	CAR66264	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F04884g	DEHA2F04884g	CAG88899	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F04906g	DEHA2F04906g	CAG88900	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F04928g	DEHA2F04928g	CAG88901	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F04950r	DEHA2F04950r	DEHA2F04950r	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F04972g	DEHA2F04972g	CAR66276	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05390g	DEHA2F05390g	CAG88921	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05412g	DEHA2F05412g	CAG88923	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05434g	DEHA2F05434g	CAG88922	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05456g	DEHA2F05456g	CAG88924	protein_coding	1	0	7	0	0	0	0	0	0	7	0	0	0	1	0	0	0
DEHA2F05478g	DEHA2F05478g	CAG88925	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F05500r	DEHA2F05500r	DEHA2F05500r	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F05522g	DEHA2F05522g	CAR66281	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F05852g	DEHA2F05852g	CAG88941	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05874g	DEHA2F05874g	CAR66282	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05896g	DEHA2F05896g	CAR66283	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05918g	DEHA2F05918g	CAG88945	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F05940r	DEHA2F05940r	DEHA2F05940r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05962g	DEHA2F05962g	CAG88946	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05984g	DEHA2F05984g	CAG88947	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06446g	DEHA2F06446g	CAR66284	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06468g	DEHA2F06468g	CAG88971	protein_coding	1	0	0	3	3	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06490g	DEHA2F06490g	CAG88972	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06512g	DEHA2F06512g	CAG88973	protein_coding	0	0	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1
DEHA2F06534g	DEHA2F06534g	CAG88974	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F06556g	DEHA2F06556g	CAG88975	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06578g	DEHA2F06578g	CAG88976	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F06952r	DEHA2F06952r	DEHA2F06952r	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06974r	DEHA2F06974r	DEHA2F06974r	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06996g	DEHA2F06996g	CAG88994	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F07018g	DEHA2F07018g	CAG88995	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F07040g	DEHA2F07040g	CAR66287	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F07062g	DEHA2F07062g	CAG88998	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07084g	DEHA2F07084g	CAG88999	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F07304g	DEHA2F07304g	CAG89012	protein_coding	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07326g	DEHA2F07326g	CAG89013	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2F07348g	DEHA2F07348g	CAG89014	protein_coding	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07370g	DEHA2F07370g	CAG89015	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2F07392g	DEHA2F07392g	CAG89016	protein_coding	1	3	10	0	0	1	0	0	0	10	0	0	0	0	0	4	0
DEHA2F07414g	DEHA2F07414g	CAR66291	protein_coding	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08008g	DEHA2F08008g	CAR66297	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F08030g	DEHA2F08030g	CAG89049	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08052g	DEHA2F08052g	CAG89050	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08074g	DEHA2F08074g	CAG89051	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08096g	DEHA2F08096g	CAR66298	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F08118g	DEHA2F08118g	CAR66299	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08360g	DEHA2F08360g	CAG89064	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08382g	DEHA2F08382g	CAG89065	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08404g	DEHA2F08404g	CAR66301	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2F08426g	DEHA2F08426g	CAR66302	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08448g	DEHA2F08448g	CAR66303	protein_coding	0	4	2	0	0	0	0	0	0	2	0	0	0	0	0	4	0
DEHA2F08470g	DEHA2F08470g	CAR66304	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08602g	DEHA2F08602g	CAG89076	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F08624g	DEHA2F08624g	CAG89077	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08646g	DEHA2F08646g	CAG89078	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08668g	DEHA2F08668g	CAG89079	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F08690g	DEHA2F08690g	CAG89080	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08712g	DEHA2F08712g	CAG89081	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08734g	DEHA2F08734g	CAG89082	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F08932g	DEHA2F08932g	CAG89091	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F08954g	DEHA2F08954g	CAG89092	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08976g	DEHA2F08976g	CAG89093	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
