# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2E09416g	DEHA2E09416g	CAR65795	protein_coding	0	0	0	10	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E09438g	DEHA2E09438g	CAR65796	protein_coding	0	0	0	10	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E09460g	DEHA2E09460g	CAG87953	protein_coding	0	0	1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8
DEHA2E09482g	DEHA2E09482g	CAG87954	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E09504g	DEHA2E09504g	CAG87955	protein_coding	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E09526g	DEHA2E09526g	CAG87956	protein_coding	0	0	3	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3
DEHA2E09548g	DEHA2E09548g	CAG87957	protein_coding	0	0	1	5	0	0	2	0	0	0	0	1	0	0	0	0	0	0	3
DEHA2E09570g	DEHA2E09570g	CAG87958	protein_coding	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E09592g	DEHA2E09592g	CAG87959	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E09614g	DEHA2E09614g	CAR65797	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09636g	DEHA2E09636g	CAG87960	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E09658g	DEHA2E09658g	CAG87961	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09878g	DEHA2E09878g	CAG87972	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09900g	DEHA2E09900g	CAG87973	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09922g	DEHA2E09922g	CAG87974	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E09944g	DEHA2E09944g	CAG87975	protein_coding	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E09966g	DEHA2E09966g	CAG87976	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E09988g	DEHA2E09988g	CAG87977	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10010g	DEHA2E10010g	CAG87978	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10032r	DEHA2E10032r	DEHA2E10032r	protein_coding	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E10054g	DEHA2E10054g	CAG87979	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10076g	DEHA2E10076g	CAG87980	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E10098g	DEHA2E10098g	CAG87981	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10120g	DEHA2E10120g	CAR65800	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10362g	DEHA2E10362g	CAR65803	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10384g	DEHA2E10384g	CAR65804	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10406g	DEHA2E10406g	CAG87997	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10428g	DEHA2E10428g	CAG87999	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10450g	DEHA2E10450g	CAG88000	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10472g	DEHA2E10472g	CAG88001	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10648g	DEHA2E10648g	CAG88009	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10670g	DEHA2E10670g	CAG88010	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10692g	DEHA2E10692g	CAG88011	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10714g	DEHA2E10714g	CAR65805	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10736g	DEHA2E10736g	CAG88013	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E10758g	DEHA2E10758g	CAG88014	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10824g	DEHA2E10824g	CAG88017	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E10846g	DEHA2E10846g	CAG88018	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10868g	DEHA2E10868g	CAG88019	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10890g	DEHA2E10890g	CAG88020	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E10912g	DEHA2E10912g	CAG88021	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E10934g	DEHA2E10934g	CAG88022	protein_coding	0	0	0	17	0	0	15	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E10956g	DEHA2E10956g	CAG88023	protein_coding	0	0	2	13	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0
DEHA2E10978g	DEHA2E10978g	CAG88024	protein_coding	0	5	8	2	0	0	0	0	0	0	0	8	0	0	0	0	0	5	2
DEHA2E11000g	DEHA2E11000g	CAG88025	protein_coding	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11022g	DEHA2E11022g	CAG88026	protein_coding	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11088g	DEHA2E11088g	CAG88029	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E11110g	DEHA2E11110g	CAG88030	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11132g	DEHA2E11132g	CAG88031	protein_coding	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
DEHA2E11154g	DEHA2E11154g	CAG88032	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11176g	DEHA2E11176g	CAG88033	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11198g	DEHA2E11198g	CAG88034	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E11220g	DEHA2E11220g	CAG88035	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11374g	DEHA2E11374g	CAG88042	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11396g	DEHA2E11396g	CAG88043	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11418g	DEHA2E11418g	CAG88044	protein_coding	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E11440g	DEHA2E11440g	CAG88045	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11462g	DEHA2E11462g	CAG88046	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11484g	DEHA2E11484g	CAG88047	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11506g	DEHA2E11506g	CAG88048	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11528g	DEHA2E11528g	CAG88049	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11594g	DEHA2E11594g	CAG88052	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11616g	DEHA2E11616g	CAG88053	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11638r	DEHA2E11638r	DEHA2E11638r	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11660g	DEHA2E11660g	CAG88054	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E11682g	DEHA2E11682g	CAG88055	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
DEHA2E11704g	DEHA2E11704g	CAG88056	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E11726g	DEHA2E11726g	CAG88057	protein_coding	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2E11748g	DEHA2E11748g	CAG88058	protein_coding	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11770g	DEHA2E11770g	CAG88059	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E11792g	DEHA2E11792g	CAG88060	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11814g	DEHA2E11814g	CAG88061	protein_coding	0	0	0	11	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11836g	DEHA2E11836g	CAG88062	protein_coding	0	0	0	12	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11858g	DEHA2E11858g	CAG88063	protein_coding	0	3	6	3	0	0	2	0	0	0	0	6	0	0	0	0	0	3	1
DEHA2E11880g	DEHA2E11880g	CAG88064	protein_coding	0	0	0	12	0	0	10	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E11902g	DEHA2E11902g	CAR65806	protein_coding	0	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2E11924g	DEHA2E11924g	CAG88065	protein_coding	0	0	0	12	0	0	11	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11946g	DEHA2E11946g	CAG88066	protein_coding	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E11968g	DEHA2E11968g	CAG88067	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E11990g	DEHA2E11990g	CAG88068	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12012g	DEHA2E12012g	CAG88069	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12034g	DEHA2E12034g	CAR65807	protein_coding	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12056g	DEHA2E12056g	CAG88070	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E12078g	DEHA2E12078g	CAG88071	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12100r	DEHA2E12100r	DEHA2E12100r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12122g	DEHA2E12122g	CAG88072	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12210g	DEHA2E12210g	CAG88076	protein_coding	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12232g	DEHA2E12232g	CAG88077	protein_coding	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12254g	DEHA2E12254g	CAG88078	protein_coding	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12276g	DEHA2E12276g	CAG88079	protein_coding	0	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E12298g	DEHA2E12298g	CAG88080	protein_coding	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12672g	DEHA2E12672g	CAG88098	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E12694g	DEHA2E12694g	CAG88099	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E12716g	DEHA2E12716g	CAR65813	protein_coding	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
DEHA2E12738g	DEHA2E12738g	CAG88101	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E13024g	DEHA2E13024g	CAR65815	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E13046g	DEHA2E13046g	CAG88114	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13068g	DEHA2E13068g	CAG88115	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13090g	DEHA2E13090g	CAG88116	protein_coding	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13112g	DEHA2E13112g	CAG88117	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13134r	DEHA2E13134r	DEHA2E13134r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E13156g	DEHA2E13156g	CAG88118	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13178g	DEHA2E13178g	CAG88119	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13464g	DEHA2E13464g	CAG88131	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E13486g	DEHA2E13486g	CAG88132	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13508g	DEHA2E13508g	CAR65819	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E13530g	DEHA2E13530g	CAR65820	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E13552g	DEHA2E13552g	CAR65821	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E13574g	DEHA2E13574g	CAR65822	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E13596g	DEHA2E13596g	CAG88136	protein_coding	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2E13618g	DEHA2E13618g	CAG88137	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E13640g	DEHA2E13640g	CAG88138	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E13662g	DEHA2E13662g	CAG88140	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13684g	DEHA2E13684g	CAG88141	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13706g	DEHA2E13706g	CAR65823	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E13772g	DEHA2E13772g	CAR65824	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13794g	DEHA2E13794g	CAG88147	protein_coding	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2E13816g	DEHA2E13816g	CAG88148	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E13838g	DEHA2E13838g	CAG88149	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13860g	DEHA2E13860g	CAG88150	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13882g	DEHA2E13882g	CAG88151	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E13904g	DEHA2E13904g	CAG88152	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E14564g	DEHA2E14564g	CAG88183	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E14586g	DEHA2E14586g	CAR65826	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E14608g	DEHA2E14608g	CAG88185	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E14630g	DEHA2E14630g	CAR65827	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E14652g	DEHA2E14652g	CAR65828	protein_coding	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
DEHA2E14674g	DEHA2E14674g	CAG88188	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E14696g	DEHA2E14696g	CAG88189	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E14894g	DEHA2E14894g	CAG88198	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E14916g	DEHA2E14916g	CAG88199	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E14938g	DEHA2E14938g	CAG88200	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E14960g	DEHA2E14960g	CAG88201	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2E14982g	DEHA2E14982g	CAG88202	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15004g	DEHA2E15004g	CAG88203	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15026g	DEHA2E15026g	CAG88204	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15048g	DEHA2E15048g	CAG88205	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15070g	DEHA2E15070g	CAG88206	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2E15092g	DEHA2E15092g	CAG88207	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15114g	DEHA2E15114g	CAG88208	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15136g	DEHA2E15136g	CAG88209	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15158g	DEHA2E15158g	CAG88210	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15444g	DEHA2E15444g	CAG88226	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15466g	DEHA2E15466g	CAR65830	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E15488g	DEHA2E15488g	CAR65831	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15510g	DEHA2E15510g	CAR65832	protein_coding	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1
DEHA2E15532r	DEHA2E15532r	DEHA2E15532r	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15554r	DEHA2E15554r	DEHA2E15554r	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15576g	DEHA2E15576g	CAG88230	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15598g	DEHA2E15598g	CAG88232	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15620g	DEHA2E15620g	CAR65833	protein_coding	0	0	1	9	0	0	1	0	0	0	0	1	0	0	0	0	0	0	8
DEHA2E15642r	DEHA2E15642r	DEHA2E15642r	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2E15664g	DEHA2E15664g	CAG88237	protein_coding	0	2	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0
DEHA2E15686g	DEHA2E15686g	CAG88238	protein_coding	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15708g	DEHA2E15708g	CAG88239	protein_coding	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15730g	DEHA2E15730g	CAG88240	protein_coding	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15752g	DEHA2E15752g	CAG88241	protein_coding	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15774g	DEHA2E15774g	CAG88242	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15796g	DEHA2E15796g	CAG88243	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E15840g	DEHA2E15840g	CAR65834	protein_coding	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2E15862g	DEHA2E15862g	CAG88244	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15884g	DEHA2E15884g	CAG88246	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E15906g	DEHA2E15906g	CAG88247	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15928g	DEHA2E15928g	CAR65835	protein_coding	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
DEHA2E15950g	DEHA2E15950g	CAG88249	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15972g	DEHA2E15972g	CAG88250	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E15994g	DEHA2E15994g	CAG88251	protein_coding	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16016g	DEHA2E16016g	CAG88252	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16038g	DEHA2E16038g	CAG88253	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16060g	DEHA2E16060g	CAG88254	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16082g	DEHA2E16082g	CAG88255	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16104g	DEHA2E16104g	CAG88256	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E16126g	DEHA2E16126g	CAG88257	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E16148r	DEHA2E16148r	DEHA2E16148r	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E16170g	DEHA2E16170g	CAG88258	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E16192r	DEHA2E16192r	DEHA2E16192r	protein_coding	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E16214g	DEHA2E16214g	CAG88259	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16236g	DEHA2E16236g	CAG88260	protein_coding	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2
DEHA2E16258g	DEHA2E16258g	CAG88261	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E16280g	DEHA2E16280g	CAG88262	protein_coding	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16302g	DEHA2E16302g	CAG88263	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16324g	DEHA2E16324g	CAG88264	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16346g	DEHA2E16346g	CAG88265	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16368g	DEHA2E16368g	CAG88266	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16390g	DEHA2E16390g	CAG88267	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16412g	DEHA2E16412g	CAG88268	protein_coding	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16434g	DEHA2E16434g	CAG88269	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E16456g	DEHA2E16456g	CAG88270	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E16478g	DEHA2E16478g	CAG88271	protein_coding	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E16500g	DEHA2E16500g	CAG88272	protein_coding	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16522g	DEHA2E16522g	CAG88273	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E16544g	DEHA2E16544g	CAR65836	protein_coding	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E16566g	DEHA2E16566g	CAR65837	protein_coding	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E16588g	DEHA2E16588g	CAR65838	protein_coding	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
DEHA2E16610g	DEHA2E16610g	CAG88280	protein_coding	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
