# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2G07678g	DEHA2G07678g	CAG90344	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07700g	DEHA2G07700g	CAG90345	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07722g	DEHA2G07722g	CAG90346	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2G07744g	DEHA2G07744g	CAG90347	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07766g	DEHA2G07766g	CAG90348	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07788g	DEHA2G07788g	CAG90349	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G07810g	DEHA2G07810g	CAG90350	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G07832g	DEHA2G07832g	CAG90351	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G08998g	DEHA2G08998g	CAG90406	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09020g	DEHA2G09020g	CAG90407	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09042g	DEHA2G09042g	CAG90408	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09064g	DEHA2G09064g	CAG90409	protein_coding	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0
DEHA2G09086g	DEHA2G09086g	CAG90410	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09108g	DEHA2G09108g	CAG90411	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G09768g	DEHA2G09768g	CAG90441	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09790g	DEHA2G09790g	CAG90442	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G09812g	DEHA2G09812g	CAG90443	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2G09834g	DEHA2G09834g	CAG90444	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09856g	DEHA2G09856g	CAG90445	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G09878g	DEHA2G09878g	CAG90446	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G09900g	DEHA2G09900g	CAG90447	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10164g	DEHA2G10164g	CAG90460	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10186g	DEHA2G10186g	CAR65940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10208g	DEHA2G10208g	CAG90462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G10230g	DEHA2G10230g	CAG90463	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10252g	DEHA2G10252g	CAR65941	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10626g	DEHA2G10626g	CAG90484	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10648g	DEHA2G10648g	CAG90485	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10670g	DEHA2G10670g	CAR65945	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10692g	DEHA2G10692g	CAR65946	protein_coding	0	3	2	0	0	0	0	0	0	2	0	0	0	0	3	0
DEHA2G10714g	DEHA2G10714g	CAG90489	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G10736g	DEHA2G10736g	CAG90490	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
DEHA2G10758g	DEHA2G10758g	CAG90491	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2G11297g	DEHA2G11297g	CAR65950	protein_coding	0	0	1	22	22	0	0	0	0	1	0	0	0	0	0	0
DEHA2G11539g	DEHA2G11539g	CAR65951	protein_coding	0	0	0	25	22	0	0	0	0	0	0	0	0	0	0	3
DEHA2G11572g	DEHA2G11572g	CAR65952	protein_coding	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	8
DEHA2G11594g	DEHA2G11594g	CAR65953	protein_coding	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	3
DEHA2G11660g	DEHA2G11660g	CAR65954	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0
DEHA2G11682g	DEHA2G11682g	CAR65955	protein_coding	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12034g	DEHA2G12034g	CAG90540	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12056g	DEHA2G12056g	CAG90541	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12078g	DEHA2G12078g	CAG90542	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12100g	DEHA2G12100g	CAG90543	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2G12122g	DEHA2G12122g	CAG90544	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12144g	DEHA2G12144g	CAG90545	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12166g	DEHA2G12166g	CAG90546	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G12452g	DEHA2G12452g	CAG90561	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12474g	DEHA2G12474g	CAR65959	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G12496g	DEHA2G12496g	CAG90563	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12826g	DEHA2G12826g	CAG90579	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G12848g	DEHA2G12848g	CAG90581	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12870g	DEHA2G12870g	CAG90582	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2G12892g	DEHA2G12892g	CAG90584	protein_coding	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0
DEHA2G12914g	DEHA2G12914g	CAG90585	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G13178g	DEHA2G13178g	CAR65963	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G13200g	DEHA2G13200g	CAG90597	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13222g	DEHA2G13222g	CAG90598	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13244g	DEHA2G13244g	CAG90599	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2G13266g	DEHA2G13266g	CAG90600	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13288g	DEHA2G13288g	CAG90601	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G13948g	DEHA2G13948g	CAR65971	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G13970g	DEHA2G13970g	CAG90633	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G13992g	DEHA2G13992g	CAG90634	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14014g	DEHA2G14014g	CAG90635	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G14036g	DEHA2G14036g	CAG90636	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14894g	DEHA2G14894g	CAG90679	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14916g	DEHA2G14916g	CAG90680	protein_coding	2	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0
DEHA2G14938g	DEHA2G14938g	CAG90681	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G14960g	DEHA2G14960g	CAG90683	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15598g	DEHA2G15598g	CAG90715	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G15620g	DEHA2G15620g	CAG90716	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G15642g	DEHA2G15642g	CAR65981	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G16280g	DEHA2G16280g	CAG90749	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2G16302g	DEHA2G16302g	CAG90750	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2G16324g	DEHA2G16324g	CAG90751	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16346r	DEHA2G16346r	DEHA2G16346r	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16478g	DEHA2G16478g	CAG90755	protein_coding	0	0	0	8	8	0	0	0	0	0	0	0	0	0	0	0
DEHA2G16500g	DEHA2G16500g	CAG90756	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2G19272g	DEHA2G19272g	CAG90884	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19294g	DEHA2G19294g	CAG90885	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G19316g	DEHA2G19316g	CAG90886	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19338g	DEHA2G19338g	CAG90887	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2G19360g	DEHA2G19360g	CAG90888	protein_coding	0	2	0	16	0	0	0	0	0	0	0	0	0	0	2	16
DEHA2G19382g	DEHA2G19382g	CAG90889	protein_coding	0	0	0	18	2	0	0	0	0	0	0	0	0	0	0	16
DEHA2G19404g	DEHA2G19404g	CAG90890	protein_coding	0	0	0	18	16	0	0	0	0	0	0	0	0	0	0	2
DEHA2G19426g	DEHA2G19426g	CAR66000	protein_coding	0	5	11	2	2	0	0	0	0	11	0	0	0	0	5	0
DEHA2G19448g	DEHA2G19448g	CAR66001	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	16
DEHA2G19470g	DEHA2G19470g	CAG90896	protein_coding	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	16
DEHA2G19492g	DEHA2G19492g	CAG90897	protein_coding	0	0	0	16	16	0	0	0	0	0	0	0	0	0	0	0
DEHA2G19514g	DEHA2G19514g	CAG90898	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2G20020g	DEHA2G20020g	CAR66005	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20042g	DEHA2G20042g	CAR66006	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G20064g	DEHA2G20064g	CAR66007	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G20086g	DEHA2G20086g	CAR66008	protein_coding	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
DEHA2G20108g	DEHA2G20108g	CAG90927	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2G20130g	DEHA2G20130g	CAG90928	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21604g	DEHA2G21604g	CAG90992	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21626g	DEHA2G21626g	CAG90993	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G21648g	DEHA2G21648g	CAG90994	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G21670g	DEHA2G21670g	CAG90995	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21692g	DEHA2G21692g	CAG90996	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21714g	DEHA2G21714g	CAG90997	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G21736g	DEHA2G21736g	CAG90998	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G21758g	DEHA2G21758g	CAG90999	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G21780g	DEHA2G21780g	CAG91000	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G22594g	DEHA2G22594g	CAR66025	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2G22616g	DEHA2G22616g	CAG91040	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G22638g	DEHA2G22638g	CAR66026	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2G22660g	DEHA2G22660g	CAG91042	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G22682g	DEHA2G22682g	CAR66027	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2G23650g	DEHA2G23650g	CAG91079	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G23672g	DEHA2G23672g	CAG91080	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G23694g	DEHA2G23694g	CAG91081	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2G23716g	DEHA2G23716g	CAR66044	protein_coding	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0
DEHA2G23738g	DEHA2G23738g	CAG91084	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2G23760g	DEHA2G23760g	CAG91085	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2G23782g	DEHA2G23782g	CAG91086	protein_coding	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0
DEHA2G24244g	DEHA2G24244g	CAG91108	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G24266g	DEHA2G24266g	CAG91109	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G24288g	DEHA2G24288g	CAG91110	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G24310g	DEHA2G24310g	CAG91111	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2G24332g	DEHA2G24332g	CAG91112	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G24354g	DEHA2G24354g	CAG91113	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G24376g	DEHA2G24376g	CAG91114	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G24750g	DEHA2G24750g	CAR66048	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G24772g	DEHA2G24772g	CAG91137	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G24794g	DEHA2G24794g	CAG91138	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G24816g	DEHA2G24816g	CAG91139	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G24838g	DEHA2G24838g	CAG91141	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G24860g	DEHA2G24860g	CAG91142	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G24948g	DEHA2G24948g	CAG91147	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2G24970g	DEHA2G24970g	CAG91149	protein_coding	0	2	2	0	0	0	0	0	0	2	0	0	0	0	2	0
DEHA2G24992g	DEHA2G24992g	CAG91150	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
DEHA2G25014g	DEHA2G25014g	CAG91152	protein_coding	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	4
DEHA2G25036g	DEHA2G25036g	CAG91156	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G25058g	DEHA2G25058g	CAG91157	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2G25080g	DEHA2G25080g	CAG91158	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
DEHA2G25102g	DEHA2G25102g	CAG91159	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
DEHA2G25124g	DEHA2G25124g	CAG91160	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
Fungi_U3	EBG00000982242	EBG00000982242	snRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNR17	DEHA2G09746r	DEHA2G09746r	lincRNA	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
SNR6	DEHA2D15774r	DEHA2D15774r	lincRNA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
U6	EBG00000981531	EBG00000981531	snRNA	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
snR31	EBG00000982083	EBG00000982083	snRNA	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
snR41	EBG00000982012	EBG00000982012	snRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
snR43	EBG00000982256	EBG00000982256	snRNA	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	3
snR51	EBG00000981975	EBG00000981975	snRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
snR8	EBG00000982125	EBG00000982125	snRNA	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
snosnR71	EBG00000981917	EBG00000981917	snRNA	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981480	EBG00000981480	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981483	EBG00000981483	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981496	EBG00000981496	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
tRNA	EBG00000981510	EBG00000981510	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981513	EBG00000981513	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981538	EBG00000981538	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981546	EBG00000981546	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981562	EBG00000981562	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981566	EBG00000981566	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981570	EBG00000981570	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981601	EBG00000981601	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981629	EBG00000981629	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	19
tRNA	EBG00000981644	EBG00000981644	protein_coding	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981659	EBG00000981659	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981673	EBG00000981673	protein_coding	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981676	EBG00000981676	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2
tRNA	EBG00000981679	EBG00000981679	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981686	EBG00000981686	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
tRNA	EBG00000981698	EBG00000981698	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981705	EBG00000981705	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	5
tRNA	EBG00000981709	EBG00000981709	protein_coding	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	2
tRNA	EBG00000981717	EBG00000981717	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
tRNA	EBG00000981725	EBG00000981725	protein_coding	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981758	EBG00000981758	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981762	EBG00000981762	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981811	EBG00000981811	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981856	EBG00000981856	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981881	EBG00000981881	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981887	EBG00000981887	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981902	EBG00000981902	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981914	EBG00000981914	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981919	EBG00000981919	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981924	EBG00000981924	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981931	EBG00000981931	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981935	EBG00000981935	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000981953	EBG00000981953	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000981967	EBG00000981967	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000982015	EBG00000982015	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000982021	EBG00000982021	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000982038	EBG00000982038	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	12
tRNA	EBG00000982056	EBG00000982056	protein_coding	0	0	0	14	14	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000982068	EBG00000982068	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000982091	EBG00000982091	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
tRNA	EBG00000982103	EBG00000982103	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
tRNA	EBG00000982267	EBG00000982267	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
