# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2E16588g	DEHA2E16588g	CAR65838	protein_coding	0	4	3	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0
DEHA2E16610g	DEHA2E16610g	CAG88280	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E16632g	DEHA2E16632g	CAG88281	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2E17050g	DEHA2E17050g	CAG88301	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17072g	DEHA2E17072g	CAG88302	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17094g	DEHA2E17094g	CAG88303	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17116g	DEHA2E17116g	CAG88304	protein_coding	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0
DEHA2E17138g	DEHA2E17138g	CAG88305	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17160g	DEHA2E17160g	CAG88306	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E17182g	DEHA2E17182g	CAG88307	protein_coding	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E17204g	DEHA2E17204g	CAG88308	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E17490g	DEHA2E17490g	CAG88320	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17512g	DEHA2E17512g	CAR65846	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2E17534r	DEHA2E17534r	DEHA2E17534r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17556g	DEHA2E17556g	CAR65847	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E17578g	DEHA2E17578g	CAG88324	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18084g	DEHA2E18084g	CAG88351	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18106g	DEHA2E18106g	CAR65848	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18128g	DEHA2E18128g	CAR65849	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18150r	DEHA2E18150r	DEHA2E18150r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18172r	DEHA2E18172r	DEHA2E18172r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18194g	DEHA2E18194g	CAG88355	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18216g	DEHA2E18216g	CAG88356	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E18238g	DEHA2E18238g	CAG88357	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18436g	DEHA2E18436g	CAG88370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18458g	DEHA2E18458g	CAG88371	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E18480g	DEHA2E18480g	CAG88372	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18502g	DEHA2E18502g	CAG88373	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18524g	DEHA2E18524g	CAG88374	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E18546g	DEHA2E18546g	CAG88375	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2E19338g	DEHA2E19338g	CAG88419	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19360g	DEHA2E19360g	CAG88420	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19382g	DEHA2E19382g	CAG88421	protein_coding	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
DEHA2E19404g	DEHA2E19404g	CAG88422	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19426g	DEHA2E19426g	CAG88423	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19448g	DEHA2E19448g	CAG88424	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E19602g	DEHA2E19602g	CAG88431	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E19624g	DEHA2E19624g	CAG88432	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E19646g	DEHA2E19646g	CAG88433	protein_coding	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0
DEHA2E19668g	DEHA2E19668g	CAG88434	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E19690g	DEHA2E19690g	CAG88435	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
DEHA2E20196r	DEHA2E20196r	DEHA2E20196r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20218g	DEHA2E20218g	CAG88456	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20240r	DEHA2E20240r	DEHA2E20240r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20262g	DEHA2E20262g	CAG88457	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20284g	DEHA2E20284g	CAG88458	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20306r	DEHA2E20306r	DEHA2E20306r	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20328g	DEHA2E20328g	CAG88459	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E20350g	DEHA2E20350g	CAG88460	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20372g	DEHA2E20372g	CAG88461	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20394g	DEHA2E20394g	CAG88462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20416g	DEHA2E20416g	CAR65859	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20944g	DEHA2E20944g	CAG88486	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E20966g	DEHA2E20966g	CAG88487	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2E20988g	DEHA2E20988g	CAG88488	protein_coding	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21010g	DEHA2E21010g	CAG88490	protein_coding	0	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2E21032g	DEHA2E21032g	CAG88491	protein_coding	0	5	5	1	0	1	0	0	0	0	5	0	0	0	0	0	5	0
DEHA2E21054g	DEHA2E21054g	CAG88492	protein_coding	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21076g	DEHA2E21076g	CAG88493	protein_coding	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21098g	DEHA2E21098g	CAG88494	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2E21120g	DEHA2E21120g	CAG88495	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2E21186g	DEHA2E21186g	CAG88498	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E21208g	DEHA2E21208g	CAG88499	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E21230g	DEHA2E21230g	CAG88500	protein_coding	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21252g	DEHA2E21252g	CAG88501	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E21274g	DEHA2E21274g	CAG88502	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E21296g	DEHA2E21296g	CAG88503	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E21318g	DEHA2E21318g	CAR65860	protein_coding	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E21340g	DEHA2E21340g	CAR65861	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2E22616g	DEHA2E22616g	CAG88567	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E22638g	DEHA2E22638g	CAG88569	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22660g	DEHA2E22660g	CAG88570	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2E22682r	DEHA2E22682r	DEHA2E22682r	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2E22704g	DEHA2E22704g	CAG88571	protein_coding	0	1	1	3	0	0	0	0	0	0	1	0	0	0	0	0	1	3
DEHA2E22726g	DEHA2E22726g	CAG88572	protein_coding	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E22748g	DEHA2E22748g	CAG88573	protein_coding	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E22770g	DEHA2E22770g	CAG88574	protein_coding	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22792g	DEHA2E22792g	CAG88575	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2E22814g	DEHA2E22814g	CAG88576	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E22990g	DEHA2E22990g	CAG88583	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E23012r	DEHA2E23012r	DEHA2E23012r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E23034g	DEHA2E23034g	CAG88584	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E23056g	DEHA2E23056g	CAG88585	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E23078g	DEHA2E23078g	CAG88586	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E23100g	DEHA2E23100g	CAG88587	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E23122g	DEHA2E23122g	CAG88588	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E23144g	DEHA2E23144g	CAR65871	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E23166g	DEHA2E23166g	CAR65872	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E23958g	DEHA2E23958g	CAG88627	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E23980g	DEHA2E23980g	CAG88628	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E24002g	DEHA2E24002g	CAG88629	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E24024g	DEHA2E24024g	CAR65879	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2E24354g	DEHA2E24354g	CAG88651	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	6
DEHA2E24376g	DEHA2E24376g	CAR65882	protein_coding	0	0	0	26	0	26	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2E24398g	DEHA2E24398g	CAR65883	protein_coding	0	1	0	25	0	0	0	0	0	0	0	0	0	0	0	0	1	25
DEHA2F00110g	DEHA2F00110g	CAR66250	protein_coding	0	1	1	11	0	4	0	0	0	0	1	0	0	0	0	0	1	7
DEHA2F00132g	DEHA2F00132g	CAG88659	protein_coding	0	0	4	9	0	9	0	0	1	0	4	0	0	0	0	0	0	0
DEHA2F00154g	DEHA2F00154g	CAG88660	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	9
DEHA2F00176g	DEHA2F00176g	CAG88663	protein_coding	0	0	0	16	0	16	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00198g	DEHA2F00198g	CAR66251	protein_coding	0	0	0	16	0	8	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F00220g	DEHA2F00220g	CAG88665	protein_coding	0	0	0	20	0	4	0	0	0	0	0	0	0	0	0	0	0	16
DEHA2F00242g	DEHA2F00242g	CAG88666	protein_coding	0	0	0	21	0	5	0	0	0	0	0	0	0	0	0	0	0	16
DEHA2F00264g	DEHA2F00264g	CAG88672	protein_coding	0	8	11	4	0	1	0	0	0	0	11	0	0	0	0	0	8	3
DEHA2F00286g	DEHA2F00286g	CAG88674	protein_coding	0	0	0	31	0	20	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2F00308g	DEHA2F00308g	CAR66252	protein_coding	0	1	2	28	0	8	0	0	0	0	2	0	0	0	0	0	1	20
DEHA2F00330g	DEHA2F00330g	CAG88677	protein_coding	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11
DEHA2F00352g	DEHA2F00352g	CAG88678	protein_coding	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00374g	DEHA2F00374g	CAG88679	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2F00660g	DEHA2F00660g	CAG88692	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F00682g	DEHA2F00682g	CAG88694	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F00726g	DEHA2F00726g	CAG88695	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F00748g	DEHA2F00748g	CAG88696	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F00770g	DEHA2F00770g	CAG88697	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F02750g	DEHA2F02750g	CAR66260	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02772g	DEHA2F02772g	CAG88796	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02794g	DEHA2F02794g	CAG88797	protein_coding	0	1	0	9	0	9	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F02816g	DEHA2F02816g	CAG88798	protein_coding	0	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	9	0
DEHA2F02838g	DEHA2F02838g	CAG88802	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5
DEHA2F02860g	DEHA2F02860g	CAG88803	protein_coding	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F02882g	DEHA2F02882g	CAG88804	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F02904g	DEHA2F02904g	CAG88805	protein_coding	2	2	6	0	0	0	0	0	0	0	6	0	0	0	2	0	2	0
DEHA2F02926g	DEHA2F02926g	CAG88806	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F03520g	DEHA2F03520g	CAG88832	protein_coding	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03542g	DEHA2F03542g	CAG88833	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F03564g	DEHA2F03564g	CAG88834	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F03586g	DEHA2F03586g	CAG88836	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F03608g	DEHA2F03608g	CAG88837	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F03630g	DEHA2F03630g	CAG88838	protein_coding	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03652g	DEHA2F03652g	CAG88839	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F03674g	DEHA2F03674g	CAG88840	protein_coding	0	0	0	10	0	10	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03696g	DEHA2F03696g	CAG88841	protein_coding	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10
DEHA2F03762g	DEHA2F03762g	CAG88844	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F03784g	DEHA2F03784g	CAG88845	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F03806g	DEHA2F03806g	CAG88846	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F03828g	DEHA2F03828g	CAG88847	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03894g	DEHA2F03894g	CAR66264	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03916g	DEHA2F03916g	CAG88852	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03938g	DEHA2F03938g	CAG88853	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F03960g	DEHA2F03960g	CAG88854	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F03982g	DEHA2F03982g	CAG88855	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F04004g	DEHA2F04004g	CAG88856	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05148g	DEHA2F05148g	CAG88910	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05170g	DEHA2F05170g	CAG88911	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05192g	DEHA2F05192g	CAG88912	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05214r	DEHA2F05214r	DEHA2F05214r	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05236g	DEHA2F05236g	CAG88913	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05258g	DEHA2F05258g	CAR66279	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05390g	DEHA2F05390g	CAG88921	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05412g	DEHA2F05412g	CAG88923	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05434g	DEHA2F05434g	CAG88922	protein_coding	0	0	0	7	0	7	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05456g	DEHA2F05456g	CAG88924	protein_coding	0	0	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
DEHA2F05478g	DEHA2F05478g	CAG88925	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2F05500r	DEHA2F05500r	DEHA2F05500r	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2F05522g	DEHA2F05522g	CAR66281	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2F05632g	DEHA2F05632g	CAG88931	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05654g	DEHA2F05654g	CAG88932	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05676g	DEHA2F05676g	CAG88933	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F05698g	DEHA2F05698g	CAG88934	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05720g	DEHA2F05720g	CAG88935	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05742g	DEHA2F05742g	CAG88936	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05786g	DEHA2F05786g	CAG88938	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05808g	DEHA2F05808g	CAG88939	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05830g	DEHA2F05830g	CAG88940	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DEHA2F05852g	DEHA2F05852g	CAG88941	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05874g	DEHA2F05874g	CAR66282	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05896g	DEHA2F05896g	CAR66283	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05918g	DEHA2F05918g	CAG88945	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
DEHA2F05940r	DEHA2F05940r	DEHA2F05940r	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F05962g	DEHA2F05962g	CAG88946	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F05984g	DEHA2F05984g	CAG88947	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06160g	DEHA2F06160g	CAG88956	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06182g	DEHA2F06182g	CAG88957	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06204g	DEHA2F06204g	CAG88958	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06226g	DEHA2F06226g	CAG88959	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06248g	DEHA2F06248g	CAG88960	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F06270g	DEHA2F06270g	CAG88961	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06468g	DEHA2F06468g	CAG88971	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06490g	DEHA2F06490g	CAG88972	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06512g	DEHA2F06512g	CAG88973	protein_coding	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
DEHA2F06534g	DEHA2F06534g	CAG88974	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F06556g	DEHA2F06556g	CAG88975	protein_coding	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06578g	DEHA2F06578g	CAG88976	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
DEHA2F06952r	DEHA2F06952r	DEHA2F06952r	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06974r	DEHA2F06974r	DEHA2F06974r	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F06996g	DEHA2F06996g	CAG88994	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F07018g	DEHA2F07018g	CAG88995	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F07040g	DEHA2F07040g	CAR66287	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F07062g	DEHA2F07062g	CAG88998	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07084g	DEHA2F07084g	CAG88999	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
DEHA2F07304g	DEHA2F07304g	CAG89012	protein_coding	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07326g	DEHA2F07326g	CAG89013	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2F07348g	DEHA2F07348g	CAG89014	protein_coding	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F07370g	DEHA2F07370g	CAG89015	protein_coding	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2F07392g	DEHA2F07392g	CAG89016	protein_coding	1	3	8	0	0	0	1	0	0	0	8	0	0	0	0	0	4	0
DEHA2F07414g	DEHA2F07414g	CAR66291	protein_coding	0	0	0	12	0	12	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08360g	DEHA2F08360g	CAG89064	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08382g	DEHA2F08382g	CAG89065	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08404g	DEHA2F08404g	CAR66301	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F08426g	DEHA2F08426g	CAR66302	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DEHA2F08448g	DEHA2F08448g	CAR66303	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2F08470g	DEHA2F08470g	CAR66304	protein_coding	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
