# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_inframe_deletion	variants_effect_inframe_insertion	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
DEHA2D13244g	DEHA2D13244g	CAG87218	protein_coding	0	20	5	334	0	0	163	0	0	0	0	0	5	0	0	0	0	0	0	0	0	20	171
DEHA2D13266g	DEHA2D13266g	CAG87219	protein_coding	0	57	33	313	0	1	153	0	0	0	0	0	33	0	0	0	0	0	0	0	0	57	160
DEHA2D13288g	DEHA2D13288g	CAG87220	protein_coding	0	56	48	273	0	0	157	0	0	1	0	0	47	0	0	0	0	0	0	0	0	56	116
DEHA2D13310g	DEHA2D13310g	CAG87221	protein_coding	0	32	10	295	0	0	174	0	0	0	0	0	10	0	0	0	0	0	0	0	0	32	121
DEHA2D13332g	DEHA2D13332g	CAG87222	protein_coding	0	64	4	253	0	0	101	0	0	0	0	0	4	0	0	0	0	0	0	0	0	64	152
DEHA2D13354g	DEHA2D13354g	CAR65664	protein_coding	0	3	3	214	0	0	99	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	115
DEHA2D13376g	DEHA2D13376g	CAG87223	protein_coding	0	13	13	225	0	0	123	0	0	0	0	0	13	0	0	0	0	0	0	0	0	13	102
DEHA2D13398g	DEHA2D13398g	CAG87225	protein_coding	0	9	1	260	0	0	134	0	0	0	0	11	1	0	0	0	1	0	0	0	0	8	116
DEHA2D13420g	DEHA2D13420g	CAG87226	protein_coding	0	25	32	231	0	0	134	0	0	2	0	0	30	0	0	0	0	0	0	0	0	25	97
DEHA2D13442g	DEHA2D13442g	CAG87227	protein_coding	1	11	11	227	0	0	127	1	0	0	0	0	12	0	0	0	0	0	0	0	0	11	100
DEHA2D13464g	DEHA2D13464g	CAG87230	protein_coding	0	13	2	235	0	0	128	0	0	0	0	0	2	0	0	0	0	0	0	0	0	13	107
DEHA2D13486g	DEHA2D13486g	CAG87231	protein_coding	0	10	4	242	0	0	133	0	0	0	0	0	4	0	0	0	0	0	0	0	0	10	109
DEHA2D13508g	DEHA2D13508g	CAG87232	protein_coding	0	13	2	242	0	0	129	0	0	0	0	4	2	0	0	0	1	0	0	0	0	12	110
DEHA2D13530g	DEHA2D13530g	CAG87233	protein_coding	0	32	9	243	0	0	114	0	0	0	0	0	9	0	0	0	0	0	0	0	0	32	129
DEHA2D13552g	DEHA2D13552g	CAG87234	protein_coding	0	14	4	225	0	0	117	0	0	0	0	0	4	0	0	0	0	0	0	0	0	14	108
DEHA2D13574g	DEHA2D13574g	CAG87235	protein_coding	0	24	16	204	0	0	108	0	0	0	0	0	16	0	0	0	0	0	0	0	0	24	96
DEHA2D13596g	DEHA2D13596g	CAG87236	protein_coding	0	21	11	225	1	0	111	0	0	0	0	0	10	0	0	0	0	0	0	0	0	21	114
DEHA2D13618g	DEHA2D13618g	CAG87237	protein_coding	0	27	4	229	0	0	116	0	0	0	0	0	4	0	0	0	0	0	0	0	0	27	113
DEHA2D13640g	DEHA2D13640g	CAG87238	protein_coding	0	10	6	259	0	0	117	0	0	0	0	0	6	0	0	0	0	0	0	0	0	10	142
DEHA2D13662g	DEHA2D13662g	CAG87239	protein_coding	1	4	6	242	0	0	97	0	0	0	0	0	6	0	0	0	0	0	1	0	0	4	145
DEHA2D13684g	DEHA2D13684g	CAG87240	protein_coding	1	1	2	247	0	0	101	1	0	0	0	0	3	0	0	0	0	0	0	0	0	1	146
DEHA2D13706g	DEHA2D13706g	CAG87241	protein_coding	0	26	9	272	0	0	154	0	0	1	0	0	8	0	0	0	0	0	0	0	0	26	118
DEHA2D13728g	DEHA2D13728g	CAG87242	protein_coding	0	22	5	291	0	0	131	0	0	0	0	0	5	0	0	0	0	0	0	0	0	22	160
DEHA2D13750g	DEHA2D13750g	CAG87243	protein_coding	0	33	25	271	0	0	127	0	0	0	0	0	25	0	0	0	0	0	0	0	0	33	144
DEHA2D13772g	DEHA2D13772g	CAG87244	protein_coding	0	15	5	290	0	0	156	0	0	0	0	1	5	0	0	0	0	0	0	0	0	15	133
DEHA2D13794g	DEHA2D13794g	CAG87245	protein_coding	0	22	7	288	0	0	154	0	0	0	0	0	7	0	0	0	0	0	0	0	0	22	134
DEHA2D13816g	DEHA2D13816g	CAG87246	protein_coding	0	23	9	293	0	0	135	0	0	0	0	0	9	0	0	0	0	0	0	0	0	23	158
DEHA2D13838g	DEHA2D13838g	CAG87247	protein_coding	0	26	12	273	0	0	131	0	0	0	0	0	12	0	0	0	0	0	0	0	0	26	142
DEHA2D13860g	DEHA2D13860g	CAG87248	protein_coding	1	37	41	262	0	0	133	1	1	0	0	0	41	0	0	0	0	0	0	0	0	37	129
DEHA2D13882g	DEHA2D13882g	CAG87249	protein_coding	1	67	24	184	0	0	135	1	0	0	0	0	24	0	0	0	0	0	0	0	0	67	49
DEHA2D13904g	DEHA2D13904g	CAG87250	protein_coding	0	7	2	161	0	0	128	0	0	1	0	0	1	0	0	0	1	0	0	0	0	7	33
DEHA2D13926g	DEHA2D13926g	CAG87251	protein_coding	0	11	1	141	0	0	130	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	11
DEHA2D13948g	DEHA2D13948g	CAG87252	protein_coding	0	0	0	121	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112
DEHA2D13970g	DEHA2D13970g	CAG87253	protein_coding	1	1	0	107	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	99
DEHA2D13992g	DEHA2D13992g	CAG87254	protein_coding	0	6	0	77	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	75
DEHA2D14014g	DEHA2D14014g	CAG87255	protein_coding	0	0	0	51	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2D14036g	DEHA2D14036g	CAG87256	protein_coding	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
DEHA2D14058g	DEHA2D14058g	CAG87257	protein_coding	0	0	1	17	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9
DEHA2D14080g	DEHA2D14080g	CAG87258	protein_coding	0	0	0	18	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
DEHA2D14102g	DEHA2D14102g	CAG87259	protein_coding	0	0	0	14	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
DEHA2D14124g	DEHA2D14124g	CAG87260	protein_coding	0	2	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	13
DEHA2D14146g	DEHA2D14146g	CAG87261	protein_coding	0	0	0	16	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
DEHA2D14168g	DEHA2D14168g	CAG87262	protein_coding	0	0	3	46	0	0	36	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10
DEHA2D14190g	DEHA2D14190g	CAG87263	protein_coding	0	0	1	68	0	0	56	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	12
DEHA2D14212g	DEHA2D14212g	CAG87264	protein_coding	0	1	0	107	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	93
DEHA2D14234g	DEHA2D14234g	CAG87265	protein_coding	0	0	0	121	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
DEHA2D14256g	DEHA2D14256g	CAG87266	protein_coding	0	2	0	160	0	0	6	0	0	0	0	6	0	0	0	0	1	0	0	0	0	1	149
DEHA2D14278g	DEHA2D14278g	CAG87267	protein_coding	0	14	6	175	0	0	147	0	0	0	0	0	6	0	0	0	0	0	0	0	0	14	28
DEHA2D14300g	DEHA2D14300g	CAG87268	protein_coding	0	19	5	217	0	0	161	0	0	0	0	0	5	0	0	0	0	0	0	0	0	19	56
DEHA2D14322g	DEHA2D14322g	CAG87269	protein_coding	0	3	3	263	0	0	97	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	166
DEHA2D14344g	DEHA2D14344g	CAG87270	protein_coding	0	34	18	274	0	0	150	0	0	0	0	0	18	0	0	0	0	0	0	0	0	34	124
DEHA2D14366g	DEHA2D14366g	CAR65665	protein_coding	1	1	2	286	0	0	141	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	145
DEHA2D14388g	DEHA2D14388g	CAG87271	protein_coding	0	5	3	286	0	0	147	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	139
DEHA2D14410g	DEHA2D14410g	CAG87272	protein_coding	0	1	1	311	0	0	163	0	0	0	0	15	1	0	0	0	1	0	0	0	0	0	134
DEHA2D14432g	DEHA2D14432g	CAR65666	protein_coding	0	9	2	290	0	0	168	0	0	0	0	5	2	0	0	0	0	0	0	0	0	9	117
DEHA2D14454g	DEHA2D14454g	CAG87275	protein_coding	0	41	19	288	0	0	154	0	1	0	0	0	18	0	0	0	0	0	0	0	0	41	134
DEHA2D14476g	DEHA2D14476g	CAG87276	protein_coding	0	63	27	276	0	0	145	0	0	0	0	0	27	0	0	0	0	0	0	0	0	63	131
DEHA2D14498g	DEHA2D14498g	CAG87277	protein_coding	0	66	25	283	0	0	132	0	0	1	0	0	24	0	0	0	0	0	0	0	0	66	151
DEHA2D14520g	DEHA2D14520g	CAG87278	protein_coding	0	23	21	310	0	0	147	0	0	0	0	0	21	0	0	0	0	0	0	0	0	23	163
DEHA2D14542g	DEHA2D14542g	CAG87279	protein_coding	0	36	27	304	0	1	162	0	0	0	0	0	26	0	0	0	0	0	0	0	0	36	142
DEHA2D14564g	DEHA2D14564g	CAG87280	protein_coding	0	3	0	329	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	173
DEHA2D14586g	DEHA2D14586g	CAR65667	protein_coding	0	139	75	302	0	0	152	0	0	0	0	0	75	0	0	0	0	0	0	0	0	139	150
DEHA2D14608g	DEHA2D14608g	CAG87283	protein_coding	0	29	9	298	0	0	134	0	0	0	0	0	9	0	0	0	0	0	0	0	0	29	164
DEHA2D14630g	DEHA2D14630g	CAG87284	protein_coding	0	1	4	301	0	0	135	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	166
DEHA2D14652g	DEHA2D14652g	CAG87285	protein_coding	0	34	9	330	0	0	179	0	0	0	0	0	9	0	0	0	0	0	0	0	0	34	151
DEHA2D14674g	DEHA2D14674g	CAG87286	protein_coding	0	33	36	319	0	0	150	0	0	0	0	0	36	0	0	0	0	0	0	0	0	33	169
DEHA2D14696g	DEHA2D14696g	CAR65668	protein_coding	0	34	26	357	1	0	167	0	0	0	0	0	26	0	0	0	0	0	0	0	0	34	190
DEHA2D14718g	DEHA2D14718g	CAG87289	protein_coding	0	11	4	372	0	0	178	0	0	0	0	0	4	0	0	0	0	0	0	0	0	11	194
DEHA2D14740g	DEHA2D14740g	CAG87290	protein_coding	1	42	31	330	0	0	166	0	0	1	0	0	30	0	0	0	1	1	0	0	1	41	164
DEHA2D14762g	DEHA2D14762g	CAG87291	protein_coding	0	18	39	320	0	0	139	0	0	0	0	0	39	0	0	0	1	0	0	0	1	17	181
DEHA2D14784g	DEHA2D14784g	CAG87292	protein_coding	0	12	7	331	0	0	138	0	0	0	0	7	7	0	0	0	0	0	0	0	0	12	186
DEHA2D14806g	DEHA2D14806g	CAG87293	protein_coding	0	36	9	338	0	0	147	0	0	0	0	0	9	0	0	0	0	0	0	0	0	36	191
DEHA2D14828g	DEHA2D14828g	CAG87294	protein_coding	0	8	1	318	0	0	165	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	153
DEHA2D14850g	DEHA2D14850g	CAR65669	protein_coding	0	28	15	300	0	0	156	0	0	0	0	0	15	0	0	0	0	0	0	0	0	28	144
DEHA2D14872g	DEHA2D14872g	CAG87296	protein_coding	0	9	3	288	0	0	133	0	0	0	0	3	3	0	0	0	1	0	0	0	0	8	153
DEHA2D14894g	DEHA2D14894g	CAR65670	protein_coding	0	29	27	269	0	0	134	0	0	0	0	0	27	0	0	0	0	0	0	0	0	29	135
DEHA2D14916g	DEHA2D14916g	CAR65671	protein_coding	0	28	35	260	0	0	148	0	0	0	0	0	35	0	0	0	0	0	0	0	0	28	112
DEHA2D14938g	DEHA2D14938g	CAG87302	protein_coding	0	17	7	264	0	0	108	0	0	0	0	0	7	0	0	0	0	0	0	0	0	17	156
DEHA2D14960g	DEHA2D14960g	CAG87303	protein_coding	0	22	8	231	0	0	82	0	0	0	0	0	8	0	0	0	0	0	0	0	0	22	149
DEHA2D14982g	DEHA2D14982g	CAG87304	protein_coding	0	4	2	246	0	0	135	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	111
DEHA2D15004g	DEHA2D15004g	CAG87305	protein_coding	0	12	17	244	0	0	122	0	0	0	0	0	17	0	0	0	0	0	0	0	0	12	122
DEHA2D15026g	DEHA2D15026g	CAG87306	protein_coding	0	11	8	248	0	0	110	0	0	0	0	0	8	0	0	0	0	0	0	0	0	11	138
DEHA2D15048g	DEHA2D15048g	CAG87307	protein_coding	0	6	0	260	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	160
DEHA2D15070g	DEHA2D15070g	CAG87308	protein_coding	0	30	41	228	0	0	83	0	0	1	0	0	40	0	0	0	0	0	0	0	0	30	145
DEHA2D15092g	DEHA2D15092g	CAG87309	protein_coding	0	0	0	285	0	0	125	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	144
DEHA2D15114g	DEHA2D15114g	CAG87310	protein_coding	0	29	8	278	0	0	140	0	0	0	0	0	8	0	0	0	0	0	0	0	0	29	138
DEHA2D15136g	DEHA2D15136g	CAG87311	protein_coding	0	15	35	319	0	1	157	0	0	2	0	0	32	0	0	0	0	0	0	0	0	17	162
DEHA2D15158g	DEHA2D15158g	CAG87312	protein_coding	0	24	7	314	0	0	141	0	0	0	0	0	7	0	0	0	0	0	0	0	0	24	173
DEHA2D15180g	DEHA2D15180g	CAG87313	protein_coding	0	18	2	319	0	0	130	0	0	0	0	0	2	0	0	0	0	0	0	0	0	18	189
DEHA2D15202g	DEHA2D15202g	CAG87314	protein_coding	3	1	7	319	0	0	139	3	0	0	0	0	9	0	0	0	0	0	0	0	0	1	180
DEHA2D15224g	DEHA2D15224g	CAG87315	protein_coding	0	24	9	309	1	1	146	0	0	0	0	0	7	0	0	0	0	0	0	0	0	24	163
DEHA2D15246g	DEHA2D15246g	CAR65672	protein_coding	0	34	25	278	0	0	105	0	0	0	0	0	25	0	0	0	0	0	0	0	0	34	173
DEHA2D15268g	DEHA2D15268g	CAG87317	protein_coding	0	36	17	295	0	0	110	0	0	0	0	0	17	0	0	0	0	0	0	0	0	36	185
DEHA2D15290g	DEHA2D15290g	CAG87318	protein_coding	0	11	1	256	0	0	121	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	135
DEHA2D15312g	DEHA2D15312g	CAG87319	protein_coding	0	15	0	242	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	104
DEHA2D15334g	DEHA2D15334g	CAG87320	protein_coding	0	7	4	250	0	0	150	0	0	0	0	0	4	0	0	0	0	0	0	0	0	7	100
DEHA2D15356g	DEHA2D15356g	CAG87321	protein_coding	0	51	22	279	0	0	168	0	0	0	0	10	22	0	0	0	1	0	0	0	0	50	102
DEHA2D15378g	DEHA2D15378g	CAG87322	protein_coding	2	28	29	273	0	0	135	2	0	0	0	0	30	0	0	0	0	0	0	0	0	28	138
DEHA2D15400g	DEHA2D15400g	CAG87323	protein_coding	0	22	12	278	0	0	156	0	0	0	0	0	12	0	0	0	0	0	0	0	0	22	122
DEHA2D15422g	DEHA2D15422g	CAG87324	protein_coding	0	23	4	289	0	0	121	0	0	0	0	0	4	0	0	0	0	0	0	0	0	23	168
DEHA2D15444g	DEHA2D15444g	CAG87325	protein_coding	0	40	3	291	0	0	137	0	0	0	0	0	3	0	0	0	0	0	0	0	0	40	154
DEHA2D15466g	DEHA2D15466g	CAG87326	protein_coding	0	13	11	269	0	0	146	0	0	0	0	0	11	0	0	0	0	0	0	0	0	13	123
DEHA2D15488g	DEHA2D15488g	CAG87327	protein_coding	0	55	55	272	0	0	112	0	0	0	0	0	55	0	0	0	0	0	0	0	0	55	160
DEHA2D15510g	DEHA2D15510g	CAG87328	protein_coding	0	45	38	264	1	0	118	0	1	0	0	0	36	0	0	0	0	0	0	0	0	45	146
DEHA2D15532g	DEHA2D15532g	CAG87329	protein_coding	0	22	16	276	1	0	109	0	0	0	0	0	15	0	0	0	0	0	0	0	0	22	167
DEHA2D15554g	DEHA2D15554g	CAR65673	protein_coding	0	62	9	303	0	0	158	0	0	0	0	0	9	0	0	0	0	0	0	0	0	62	145
DEHA2D15576g	DEHA2D15576g	CAR65674	protein_coding	0	27	14	258	0	0	150	0	0	0	0	0	14	0	0	0	0	0	0	0	0	27	108
DEHA2D15598g	DEHA2D15598g	CAG87332	protein_coding	1	5	2	262	0	0	144	0	0	0	0	7	2	0	0	0	3	0	1	0	0	3	113
DEHA2D15620g	DEHA2D15620g	CAR65675	protein_coding	0	2	5	265	0	0	119	0	0	0	0	13	5	0	0	0	1	0	0	0	0	1	134
DEHA2D15642g	DEHA2D15642g	CAR65676	protein_coding	2	39	38	252	0	0	122	2	0	0	0	0	38	0	0	0	1	0	0	0	1	38	130
DEHA2D15664g	DEHA2D15664g	CAG87336	protein_coding	0	41	3	308	0	0	153	0	0	0	0	0	3	0	0	0	0	0	0	0	0	41	155
DEHA2D15686g	DEHA2D15686g	CAG87337	protein_coding	0	19	10	310	0	0	133	0	1	0	0	0	9	0	0	0	0	0	0	0	0	19	177
DEHA2D15708g	DEHA2D15708g	CAG87338	protein_coding	0	31	6	312	0	0	123	0	0	0	0	0	6	0	0	0	0	0	0	0	0	31	189
DEHA2D15730g	DEHA2D15730g	CAG87339	protein_coding	0	30	11	319	0	0	136	0	0	0	0	0	11	0	0	0	0	0	0	0	0	30	183
DEHA2D15752g	DEHA2D15752g	CAG87340	protein_coding	0	47	30	299	0	0	171	0	0	0	0	0	30	0	0	0	0	0	0	0	0	47	128
DEHA2D15796g	DEHA2D15796g	CAG87341	protein_coding	4	2	8	306	0	0	187	1	0	1	0	0	7	0	0	0	0	1	2	0	0	2	119
DEHA2D15818g	DEHA2D15818g	CAG87342	protein_coding	0	35	13	297	0	0	113	0	0	0	0	1	13	0	0	0	1	0	0	0	0	34	184
DEHA2D15840g	DEHA2D15840g	CAG87343	protein_coding	0	27	12	283	0	0	118	0	0	0	0	0	12	0	0	0	0	0	0	0	0	27	165
DEHA2D15862g	DEHA2D15862g	CAG87344	protein_coding	0	36	16	272	0	1	144	0	0	1	0	0	14	0	0	0	0	0	0	0	0	36	128
DEHA2D15884g	DEHA2D15884g	CAG87345	protein_coding	0	25	3	244	0	0	116	0	0	0	0	0	3	0	0	0	0	0	0	0	0	25	128
DEHA2D15906g	DEHA2D15906g	CAG87346	protein_coding	0	18	6	239	0	0	121	0	0	0	0	0	6	0	0	0	0	0	0	0	0	18	118
DEHA2D15928g	DEHA2D15928g	CAG87347	protein_coding	0	29	19	218	0	0	122	0	2	1	0	0	17	0	0	0	0	0	0	0	0	29	96
DEHA2D15950g	DEHA2D15950g	CAG87348	protein_coding	0	16	5	286	0	0	144	0	0	0	0	0	5	0	0	0	0	0	0	0	0	16	142
DEHA2D15972g	DEHA2D15972g	CAG87349	protein_coding	0	21	1	284	0	0	126	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21	158
DEHA2D15994g	DEHA2D15994g	CAG87351	protein_coding	0	17	22	260	0	0	109	0	1	0	0	7	21	0	0	0	0	0	0	0	0	17	144
DEHA2D16016g	DEHA2D16016g	CAG87352	protein_coding	0	32	17	281	0	0	116	0	0	0	0	0	17	0	0	0	0	0	0	0	0	32	165
DEHA2D16038g	DEHA2D16038g	CAG87353	protein_coding	0	24	12	318	0	0	156	0	0	0	0	0	12	0	0	0	0	0	0	0	0	24	162
DEHA2D16060g	DEHA2D16060g	CAG87354	protein_coding	0	36	24	295	0	1	145	0	0	0	0	0	23	0	0	0	0	0	0	0	0	36	150
DEHA2D16082g	DEHA2D16082g	CAG87355	protein_coding	0	34	12	292	0	0	132	0	0	0	0	0	12	0	0	0	0	0	0	0	0	34	160
DEHA2D16104g	DEHA2D16104g	CAG87356	protein_coding	0	22	16	276	0	0	117	0	0	0	0	0	16	0	0	0	0	0	0	0	0	22	159
DEHA2D16126g	DEHA2D16126g	CAG87357	protein_coding	0	45	26	288	0	0	170	0	0	0	0	0	26	0	0	0	0	0	0	0	0	45	118
DEHA2D16148g	DEHA2D16148g	CAG87358	protein_coding	0	33	23	263	0	0	137	0	0	0	0	0	23	0	0	0	1	0	0	0	1	32	126
DEHA2D16170g	DEHA2D16170g	CAG87359	protein_coding	2	12	4	251	0	0	126	2	0	0	0	0	5	0	0	0	0	0	0	0	0	12	125
DEHA2D16192g	DEHA2D16192g	CAG87360	protein_coding	0	26	14	266	0	0	120	0	0	0	0	0	14	0	0	0	0	0	0	0	0	26	146
DEHA2D16214g	DEHA2D16214g	CAR65677	protein_coding	0	30	29	266	0	0	122	0	0	0	0	0	29	0	0	0	0	0	0	0	0	30	144
DEHA2D16236g	DEHA2D16236g	CAG87362	protein_coding	0	38	30	277	0	0	126	0	0	0	0	0	30	0	0	0	0	0	0	0	0	38	151
DEHA2D16258g	DEHA2D16258g	CAG87363	protein_coding	0	20	12	308	0	0	146	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	162
DEHA2D16280g	DEHA2D16280g	CAG87364	protein_coding	1	14	7	294	0	0	153	0	0	0	0	3	7	0	1	0	0	0	0	0	0	14	139
DEHA2D16302g	DEHA2D16302g	CAG87365	protein_coding	0	18	9	292	0	0	139	0	0	0	0	4	9	0	0	0	0	0	0	0	0	18	149
DEHA2D16324g	DEHA2D16324g	CAG87366	protein_coding	1	24	12	289	0	0	157	1	0	0	0	0	12	0	0	0	0	0	0	0	0	24	132
DEHA2D16346g	DEHA2D16346g	CAG87367	protein_coding	0	35	20	285	0	1	126	0	0	0	0	0	19	0	0	0	0	0	0	0	0	35	159
DEHA2D16368g	DEHA2D16368g	CAG87368	protein_coding	0	46	6	270	0	0	153	0	0	0	0	0	6	0	0	0	0	0	0	0	0	46	117
DEHA2D16390g	DEHA2D16390g	CAG87369	protein_coding	0	17	14	265	0	0	129	0	0	0	0	1	14	0	0	0	1	0	0	0	0	16	136
DEHA2D16412g	DEHA2D16412g	CAG87370	protein_coding	0	13	5	247	0	0	122	0	0	0	0	0	5	0	0	0	0	0	0	0	0	13	125
DEHA2D16434g	DEHA2D16434g	CAR65678	protein_coding	0	17	7	242	0	0	129	0	0	0	0	0	7	0	0	0	0	0	0	0	0	17	113
DEHA2D16456g	DEHA2D16456g	CAG87372	protein_coding	0	7	2	230	0	0	123	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	107
DEHA2D16478g	DEHA2D16478g	CAG87373	protein_coding	0	0	5	231	0	0	114	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	117
DEHA2D16500g	DEHA2D16500g	CAG87374	protein_coding	0	8	3	238	0	0	102	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	136
DEHA2D16522g	DEHA2D16522g	CAG87375	protein_coding	0	22	6	269	0	0	136	0	0	0	0	0	6	0	0	0	0	0	0	0	0	22	133
DEHA2D16544g	DEHA2D16544g	CAG87376	protein_coding	0	15	8	234	0	0	129	0	0	0	0	0	8	0	0	0	0	0	0	0	0	15	105
DEHA2D16566g	DEHA2D16566g	CAG87377	protein_coding	0	21	6	238	0	0	116	0	0	0	0	0	6	0	0	0	0	0	0	0	0	21	122
DEHA2D16588g	DEHA2D16588g	CAG87378	protein_coding	0	3	0	242	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	137
DEHA2D16610g	DEHA2D16610g	CAG87379	protein_coding	0	3	0	271	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	117
DEHA2D16632g	DEHA2D16632g	CAG87380	protein_coding	0	53	24	274	0	0	123	0	0	0	0	0	24	0	0	0	0	0	0	0	0	53	151
DEHA2D16654g	DEHA2D16654g	CAG87381	protein_coding	3	9	15	259	0	0	124	3	0	0	0	0	15	0	0	0	1	0	0	0	0	9	135
DEHA2D16676g	DEHA2D16676g	CAG87382	protein_coding	0	8	15	258	0	0	117	0	0	0	0	0	15	0	0	0	0	0	0	0	0	8	141
DEHA2D16698g	DEHA2D16698g	CAG87383	protein_coding	0	12	4	275	0	0	120	0	0	1	0	0	3	0	0	0	0	0	0	0	0	12	155
DEHA2D16720g	DEHA2D16720g	CAR65679	protein_coding	0	62	26	281	0	1	127	0	0	0	0	0	25	0	0	0	0	0	0	0	0	62	154
DEHA2D16742g	DEHA2D16742g	CAG87385	protein_coding	0	20	18	245	0	0	116	0	0	0	0	0	18	0	0	0	0	0	0	0	0	20	129
DEHA2D16764g	DEHA2D16764g	CAG87386	protein_coding	0	32	17	246	1	0	129	0	0	0	0	0	16	0	0	0	0	0	0	0	0	32	117
DEHA2D16786g	DEHA2D16786g	CAG87387	protein_coding	0	24	2	288	0	0	157	0	0	0	0	0	2	0	0	0	0	0	0	0	0	24	131
DEHA2D16808g	DEHA2D16808g	CAG87388	protein_coding	0	22	28	257	0	0	138	0	0	0	0	0	28	0	0	0	0	0	0	0	0	22	119
DEHA2D16830g	DEHA2D16830g	CAG87389	protein_coding	0	7	2	270	0	0	124	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	146
DEHA2D16896g	DEHA2D16896g	CAR65680	protein_coding	0	51	47	274	0	1	124	0	1	1	0	0	44	0	0	0	0	0	0	0	0	51	150
DEHA2D16918g	DEHA2D16918g	CAG87393	protein_coding	0	9	7	289	0	0	153	0	0	0	0	0	7	0	0	0	0	0	0	0	0	9	136
DEHA2D16940g	DEHA2D16940g	CAR65681	protein_coding	0	30	9	273	0	0	123	0	0	0	0	0	9	0	0	0	0	0	0	0	0	30	150
DEHA2D16962g	DEHA2D16962g	CAR65682	protein_coding	0	32	22	288	0	0	137	0	0	0	0	0	22	0	0	0	0	0	0	0	0	32	151
DEHA2D16984g	DEHA2D16984g	CAR65683	protein_coding	0	29	11	262	0	0	139	0	0	0	0	0	11	0	0	0	0	0	0	0	0	29	123
DEHA2D17006r	DEHA2D17006r	DEHA2D17006r	protein_coding	0	0	0	241	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118
DEHA2D17028g	DEHA2D17028g	CAG87397	protein_coding	0	33	6	242	0	0	123	0	0	0	0	0	6	0	0	0	0	0	0	0	0	33	119
DEHA2D17050r	DEHA2D17050r	DEHA2D17050r	protein_coding	0	0	0	252	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111
DEHA2D17072g	DEHA2D17072g	CAG87398	protein_coding	0	22	7	262	0	0	130	0	0	0	0	0	7	0	0	0	0	0	0	0	0	22	132
DEHA2D17094g	DEHA2D17094g	CAG87399	protein_coding	0	20	6	262	0	0	123	0	0	0	0	0	6	0	0	0	0	0	0	0	0	20	139
DEHA2D17116g	DEHA2D17116g	CAG87401	protein_coding	0	23	5	297	0	0	128	0	1	0	0	7	4	0	0	0	1	0	0	0	0	22	163
